









Frequency of observations in the selected location(s).:
Number of taxa: 	547

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Osprey	5.475E-4	8.808E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0020137	0.0338395	0.1388244	0.2911426	0.3960359	0.4097431	0.4213181	0.395276	0.3787922	0.3865296	0.4061499	0.4789357	0.4956105	0.5203125	0.5092421	0.5219928	0.4806392	0.5204144	0.5268478	0.5420254	0.5392451	0.5233442	0.5300231	0.5195973	0.4748755	0.4422904	0.379505	0.3366778	0.2452214	0.2166529	0.1576159	0.1048904	0.0363343	0.0218239	0.0040145	0.0015138	0.0018182	0.0019448	0.0	8.925E-4	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	7.231E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.897E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Sharp-shinned Hawk	0.042526	0.0317087	0.0349394	0.0358781	0.0430972	0.0312593	0.0249738	0.0274064	0.0314136	0.0303688	0.0266821	0.0262242	0.026552	0.0263597	0.0134499	0.0057845	0.0019847	0.0013524	0.0012812	2.772E-4	0.0	3.906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.192E-4	0.0045269	0.0112714	0.0373426	0.0423634	0.0564103	0.096106	0.1381898	0.1524452	0.1251514	0.101325	0.0963468	0.0787163	0.0627273	0.0536756	0.0590564	0.0470772	
Cooper's Hawk	0.0574922	0.0504991	0.0450831	0.0577286	0.0577064	0.0512057	0.0365163	0.046123	0.0410793	0.0329718	0.0344161	0.0366604	0.0254301	0.025025	0.0144586	0.0161485	0.0181457	0.0105491	0.008328	0.008592	0.0063847	0.0035156	0.0073937	0.0067325	0.0061463	0.0030469	0.004422	0.00369	0.0107849	0.0092291	0.0254042	0.0298454	0.0448167	0.0482417	0.0616587	0.0891862	0.1020979	0.1445733	0.1655629	0.1709949	0.1332257	0.1227592	0.113609	0.1065698	0.0809091	0.0688448	0.0748928	0.072066	
Sharp-shinned/Cooper's Hawk	0.0016426	0.0017616	5.635E-4	0.0016186	7.305E-4	0.0014885	0.0020986	0.0013369	0.0020137	0.0017354	0.0015468	5.352E-4	0.0014959	0.0013347	6.725E-4	0.0021692	0.0017012	5.41E-4	6.406E-4	8.315E-4	7.981E-4	0.0	0.0	8.977E-4	0.0024585	0.0	0.0	0.0	5.992E-4	5.429E-4	0.0	0.0014383	4.527E-4	0.0027051	0.0030395	0.0022297	0.0032634	0.0028998	8.83E-4	0.0047218	0.0036334	0.005456	0.0032116	0.002422	0.0040909	0.0019448	9.898E-4	0.0017849	
American Goshawk	7.301E-4	2.936E-4	8.453E-4	0.0013488	3.652E-4	2.977E-4	4.197E-4	0.003008	4.027E-4	0.0017354	0.0011601	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.143E-4	0.0	0.0015	8.074E-4	3.897E-4	4.014E-4	6.055E-4	0.0015	0.0011669	0.0013197	0.0022311	
Cooper's Hawk/American Goshawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.231E-4	
Accipitrine hawk sp. (former Accipiter sp.)	0.0010951	8.808E-4	8.453E-4	0.001079	0.0010957	2.977E-4	4.197E-4	3.342E-4	8.055E-4	4.338E-4	0.0019335	8.028E-4	0.0014959	0.0023357	3.362E-4	7.231E-4	0.0011341	2.705E-4	0.0	0.0015	3.99E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.774E-4	7.192E-4	4.527E-4	4.509E-4	0.0026053	0.0	0.002331	0.001657	8.83E-4	0.0	0.0012111	0.0031177	0.0028101	0.0030276	0.0022727	0.0031116	3.299E-4	0.0033467	
Northern Harrier	0.1109692	0.0992366	0.0836855	0.1062854	0.1106647	0.0857398	0.0703043	0.1042781	0.0918244	0.0815618	0.0649652	0.0516457	0.0411369	0.0343677	0.0346335	0.0277175	0.0238163	0.012713	0.012492	0.0088692	0.0047885	0.0042969	0.0027726	0.0049372	0.0030731	0.0085314	0.004422	0.0057401	0.0095866	0.0076004	0.017321	0.0208558	0.0285197	0.0414788	0.0534086	0.0936455	0.0913753	0.1367026	0.1611479	0.1510961	0.1445297	0.1656274	0.1637896	0.1628822	0.1340909	0.1042396	0.0745629	0.1267291	
Bald Eagle	0.0250046	0.0255432	0.0247957	0.0272458	0.0303141	0.024412	0.0203568	0.0340909	0.0382602	0.0303688	0.0429234	0.0417447	0.0471204	0.042042	0.0329523	0.0308508	0.0206975	0.0205572	0.0182575	0.0083149	0.0067837	0.0050781	0.0083179	0.0062837	0.0135218	0.0091408	0.0113708	0.0143501	0.0089874	0.0070575	0.01097	0.0118662	0.0158443	0.0153291	0.0256188	0.0304719	0.0307692	0.0318973	0.0384106	0.0384486	0.02826	0.0436477	0.0321156	0.0314865	0.0318182	0.033839	0.0336523	0.0240964	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.705E-4	6.406E-4	2.772E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.337E-4	6.725E-4	9.641E-4	0.0	8.115E-4	0.0	2.772E-4	3.99E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.1E-4	0.0015	0.0	0.0011547	3.596E-4	0.0	9.017E-4	0.0013026	0.0011148	0.0	0.0	4.415E-4	0.0020236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0049279	0.0032296	0.0014088	0.001079	0.0018262	0.002084	0.0010493	0.0013369	4.027E-4	0.0017354	0.0015	0.0010704	0.0011219	0.001001	0.0	0.0014461	8.506E-4	8.115E-4	9.609E-4	2.772E-4	0.0	7.813E-4	0.0	0.0	0.0	6.094E-4	0.0	0.0	0.0	5.429E-4	0.0	7.192E-4	0.0018108	0.0	4.342E-4	0.0011148	4.662E-4	0.0024855	0.0030905	6.745E-4	0.002826	0.0038971	0.0020072	0.002422	0.0022727	0.0031116	0.004289	0.0066934	
Red-tailed Hawk	0.0949078	0.0775103	0.0783319	0.0852441	0.08729	0.0744269	0.0789087	0.0932487	0.1026983	0.0880694	0.1075019	0.1000803	0.1308901	0.1091091	0.1012105	0.1132803	0.1168132	0.1019746	0.0787956	0.0681818	0.047486	0.0367188	0.0443623	0.0359066	0.0485556	0.0444851	0.0366393	0.0455105	0.0401438	0.0456026	0.0369515	0.058612	0.0583975	0.0694319	0.0781589	0.0709773	0.0685315	0.0816073	0.0927152	0.0974705	0.1320145	0.1184723	0.1168206	0.1235241	0.1045455	0.0906262	0.1494556	0.1126729	
Rough-legged Hawk	0.0025552	5.872E-4	0.0022542	0.0032371	0.0043828	0.007145	0.004617	0.0113636	0.007652	0.0030369	0.0015468	5.352E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.415E-4	3.373E-4	0.0	0.0	4.014E-4	3.028E-4	0.0015	0.0015	0.0015	0.0017849	
Buteo sp.	1.825E-4	5.872E-4	2.818E-4	0.0	3.652E-4	0.0	0.0	6.684E-4	0.0	4.338E-4	3.867E-4	0.0	7.479E-4	3.337E-4	6.725E-4	0.0	8.506E-4	2.705E-4	6.406E-4	5.543E-4	7.981E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.596E-4	0.0	9.017E-4	0.0017369	0.0	0.0	0.0	4.415E-4	3.373E-4	0.0	3.897E-4	4.014E-4	6.055E-4	0.0	7.779E-4	0.0	4.462E-4	
hawk sp.	5.475E-4	0.0017616	0.0033812	0.0013488	0.0014609	0.002084	0.0020986	0.0016711	0.0	0.0013015	0.0011601	0.001338	0.0022438	0.002002	0.001345	0.0019282	0.0031188	0.0013524	0.0012812	8.315E-4	0.0	3.906E-4	0.0	4.488E-4	0.0	6.094E-4	0.0012634	4.1E-4	0.0011983	0.0	0.0017321	7.192E-4	9.054E-4	0.0022543	0.0021711	0.0026013	0.002331	0.0037283	0.001766	0.0053963	0.0024223	0.0015588	0.0016058	0.002422	0.0018182	0.0019448	9.898E-4	0.0011156	
American Barn Owl	0.0014601	0.0011744	2.818E-4	0.0	0.0	8.931E-4	8.395E-4	0.0013369	8.055E-4	0.0021692	0.0011601	0.0034787	3.74E-4	0.0016683	3.362E-4	0.0024102	2.835E-4	0.0016229	0.0019218	0.0030488	0.0031923	0.0042969	0.0023105	0.0013465	0.0	0.0015	0.0	0.0015	0.0011983	0.0010858	0.0	7.192E-4	0.0	0.0	4.342E-4	3.716E-4	4.662E-4	0.0	0.0	0.0	0.0015	3.897E-4	8.029E-4	0.002422	4.545E-4	3.89E-4	3.299E-4	4.462E-4	
Eastern Screech-Owl	0.0129586	0.0179096	0.0166244	0.0099811	0.0084003	0.0047633	0.0058762	0.0106952	0.0112767	0.0156182	0.0139211	0.0056195	0.0037397	0.003003	0.0015	0.0033743	8.506E-4	5.41E-4	6.406E-4	5.543E-4	0.0011971	3.906E-4	0.0	4.488E-4	0.0015	0.0	0.0012634	0.00123	0.0059916	5.429E-4	5.774E-4	0.0061129	0.005885	0.006312	0.0030395	0.0037161	0.0037296	0.0024855	0.0030905	0.0010118	0.0032297	0.0070148	0.0048173	0.0072661	0.0045455	0.0136134	0.0382712	0.0093708	
Snowy Owl	0.0494616	0.0358191	0.0394477	0.028055	0.022279	0.0181602	0.0117524	0.0207219	0.0080548	0.0091106	0.0108275	0.008563	0.0011219	0.002002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011691	0.0060217	0.0281562	0.0277273	0.0206145	0.0237545	0.0591254	
Great Horned Owl	0.0153313	0.0137992	0.0169062	0.0183437	0.0164354	0.0154808	0.0157398	0.0257353	0.0310109	0.0338395	0.0433101	0.0390688	0.0463725	0.0593927	0.0537996	0.0617016	0.041395	0.0251555	0.0204997	0.0152439	0.0159617	0.00625	0.0143253	0.0116697	0.0147511	0.0109689	0.0170562	0.0155802	0.0197723	0.0217155	0.02194	0.0179791	0.0158443	0.0166817	0.0156318	0.0163508	0.027972	0.0128418	0.0136865	0.0151771	0.0052483	0.0116913	0.0088318	0.0072661	0.0172727	0.0194477	0.0323326	0.0171798	
Long-eared Owl	7.301E-4	8.808E-4	0.0033812	0.0016186	3.652E-4	0.0015	0.0023085	0.0046791	0.0	0.0013015	0.0034803	0.0015	0.0	3.337E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.074E-4	7.794E-4	0.0	0.0015	0.0059091	0.0035006	0.0015	0.0024543	
Short-eared Owl	0.0016426	0.001468	2.818E-4	5.395E-4	0.0014609	5.954E-4	0.0035677	0.0050134	0.0015	0.0017354	7.734E-4	2.676E-4	0.0	0.0015	3.362E-4	2.41E-4	0.0	0.0	3.203E-4	2.772E-4	0.0	3.906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	4.415E-4	3.373E-4	0.002826	0.0011691	0.0012043	0.001211	0.0013636	0.0011669	0.0	0.0013387	
Northern Saw-whet Owl	0.0049279	0.0105696	0.0025359	0.0018883	0.0069394	0.002084	0.0023085	0.0116979	0.0044301	0.0	7.734E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662E-4	8.285E-4	4.415E-4	0.0026981	0.0024223	0.0120811	4.014E-4	0.0033303	0.0054545	0.017114	0.0039591	0.0042392	
owl sp.	1.825E-4	0.0	0.0	0.0	0.0	2.977E-4	0.0	0.0	0.0	0.0	0.0	2.676E-4	0.0	3.337E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	6.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	4.415E-4	0.0	0.0	0.0	0.0	3.028E-4	0.0	0.0	0.0	0.0011156	
Belted Kingfisher	0.0788465	0.0763359	0.0800225	0.1027785	0.0931337	0.0616255	0.0472193	0.0695187	0.072493	0.0806941	0.0738592	0.0690393	0.0912491	0.0944278	0.1072629	0.0703784	0.0680465	0.0440898	0.0326714	0.0221729	0.018755	0.0152344	0.0175601	0.0219928	0.0233559	0.023766	0.0265319	0.0582206	0.0623128	0.0808903	0.1154734	0.1197411	0.13445	0.1501353	0.154581	0.1679673	0.1799534	0.1553438	0.1549669	0.1548061	0.1396851	0.1274357	0.1364914	0.1068725	0.1181818	0.1127966	0.1270208	0.097278	
Yellow-bellied Sapsucker	0.0323052	0.0217264	0.0177515	0.0172646	0.0146092	0.017267	0.010703	0.0243984	0.0237616	0.035141	0.0297757	0.038266	0.0617053	0.043043	0.0205111	0.0060255	8.506E-4	5.41E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030395	0.0315868	0.0983683	0.1520298	0.1028698	0.0576728	0.04239	0.0354638	0.0417503	0.0348168	0.0322727	0.0330611	0.065325	0.0374833	
Red-headed Woodpecker	0.0058405	0.0026424	0.0039448	0.0018883	0.0014609	8.931E-4	0.0025184	0.0015	0.0	0.0	0.0023202	8.028E-4	0.0022438	0.002002	6.725E-4	0.0045794	0.0099234	0.0021639	0.0038437	5.543E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013581	0.0013526	0.0026053	0.0011148	9.324E-4	0.0028998	0.0229581	0.0033727	0.0	0.0011691	0.0	0.0	0.0013636	3.89E-4	0.0023095	0.0037929	
Red-bellied Woodpecker	0.1635335	0.1573693	0.1645534	0.1769625	0.1705625	0.2089908	0.2331584	0.2025401	0.2098268	0.2429501	0.2559938	0.2852556	0.3391922	0.3490157	0.3507061	0.4220294	0.4431528	0.3719232	0.3071749	0.1931818	0.1723863	0.1457031	0.1377079	0.1359964	0.1450522	0.1291895	0.1130764	0.0943009	0.1054524	0.1237785	0.1662818	0.2006472	0.2354006	0.2470694	0.2848459	0.2630992	0.2811189	0.2618061	0.2649007	0.2580101	0.2543399	0.2166797	0.2179847	0.208901	0.1927273	0.2022559	0.282415	0.1863008	
Downy Woodpecker	0.2117175	0.225778	0.201747	0.2603183	0.2289993	0.2667461	0.2856243	0.2496658	0.2545308	0.2806941	0.2819026	0.2946214	0.3193717	0.3353353	0.3399462	0.3270668	0.3121633	0.2415472	0.1723254	0.1225055	0.1161213	0.0980469	0.1252311	0.1651706	0.2059004	0.1876904	0.1800379	0.1898319	0.1941282	0.2046688	0.2396074	0.2765192	0.2752377	0.2750225	0.3009119	0.2694166	0.2778555	0.2854184	0.2852097	0.3092749	0.2902705	0.2872175	0.2946608	0.2897366	0.2786364	0.2831583	0.3015506	0.2554663	
Hairy Woodpecker	0.0578573	0.0601879	0.0397295	0.0531427	0.0496713	0.0583507	0.0543547	0.0551471	0.0592026	0.0724512	0.0769528	0.0805459	0.0972326	0.0984318	0.0847344	0.1084599	0.0986674	0.0738437	0.0605381	0.0404656	0.0454908	0.0304687	0.0374307	0.035009	0.0399508	0.03961	0.0246368	0.0233702	0.0317555	0.0363735	0.0479215	0.0643653	0.0860118	0.0784491	0.086409	0.0694909	0.0531469	0.0538525	0.0507726	0.0718381	0.0738797	0.0674201	0.0682457	0.0762943	0.0627273	0.0626215	0.1049159	0.0651495	
Downy/Hairy Woodpecker	7.301E-4	0.001468	0.0015	0.0013488	7.305E-4	0.0062519	0.0067156	6.684E-4	0.0020137	0.0017354	0.0011601	5.352E-4	7.479E-4	0.001001	0.001345	0.0016872	0.0011341	0.0027049	0.0015	0.0	0.0015962	7.813E-4	0.0013863	4.488E-4	6.146E-4	0.0	0.0012634	0.00205	0.0011983	0.0010858	0.0011547	3.596E-4	0.0018108	0.0022543	8.684E-4	0.0029729	0.0013986	0.0012428	0.0022075	0.0013491	0.0012111	7.794E-4	8.029E-4	0.0015138	9.091E-4	7.779E-4	3.299E-4	2.231E-4	
Pileated Woodpecker	0.0015	0.0	0.0	0.0	7.305E-4	0.0029771	0.0	0.0020053	0.0	0.0	0.0	8.028E-4	0.0	0.0	0.0020175	9.641E-4	5.671E-4	2.705E-4	0.0	2.772E-4	3.99E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.527E-4	0.0	0.0	0.0	0.0	4.143E-4	0.0	0.0	0.0	0.0	0.0	3.028E-4	0.0015	0.0	0.0	4.462E-4	
Northern Flicker	0.0855996	0.0678215	0.0633981	0.0744537	0.0788897	0.065198	0.0516264	0.0625	0.0535642	0.070282	0.1028616	0.1891892	0.3429319	0.4090757	0.3762609	0.3562304	0.3121633	0.2385718	0.1768097	0.1294346	0.1189146	0.1003906	0.1169131	0.1315081	0.1407498	0.1395491	0.1326595	0.1336613	0.1491911	0.1617807	0.2142032	0.2243797	0.2539611	0.3232642	0.4051238	0.4433296	0.4456876	0.4275062	0.3788079	0.3504216	0.2716996	0.2501949	0.2131674	0.1852861	0.1495455	0.1318553	0.1253712	0.1104418	
woodpecker sp.	5.475E-4	0.0011744	0.0	5.395E-4	3.652E-4	5.954E-4	0.0012592	0.0016711	0.0	0.0013015	0.0011601	0.0029435	0.0018699	0.002002	0.0010087	0.0014461	0.0019847	0.001082	0.0019218	0.0013858	0.0015	3.906E-4	4.621E-4	4.488E-4	0.0	0.0012188	0.0	0.0	0.0017975	0.0010858	5.774E-4	0.0	4.527E-4	0.0013526	0.0021711	7.432E-4	0.0018648	0.0012428	0.0013245	6.745E-4	8.074E-4	0.0015588	0.0012043	6.055E-4	0.0	3.89E-4	9.898E-4	8.925E-4	
Crested Caracara	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Kestrel	0.0146012	0.0129184	0.0154973	0.0196925	0.0138787	0.0151831	0.0083945	0.0106952	0.0104712	0.0143167	0.0092807	0.0203372	0.0254301	0.0246914	0.0232011	0.0132562	0.0062376	0.0029754	0.0022422	0.0019401	7.981E-4	0.0011719	4.621E-4	0.0017953	0.0030731	0.0012188	0.0025268	0.00246	0.0023966	0.0038002	0.0017321	0.0093492	0.0190131	0.034716	0.0534086	0.06466	0.0578089	0.0803645	0.0847682	0.0569983	0.0472346	0.035074	0.0301084	0.0287617	0.0204545	0.0147802	0.0164962	0.0167336	
Merlin	0.0271947	0.0252496	0.0166244	0.0242784	0.0336012	0.0247097	0.013851	0.0197193	0.0181232	0.0160521	0.0201083	0.0200696	0.0228123	0.0223557	0.0252186	0.0306098	0.0215481	0.0040573	0.0025625	2.772E-4	3.99E-4	0.0	0.0	4.488E-4	0.0	0.0	6.317E-4	4.1E-4	0.0011983	0.004886	0.0040416	0.0219346	0.0520598	0.1109107	0.1259227	0.1497585	0.1398601	0.2004971	0.2211921	0.1868465	0.1360517	0.1169135	0.0851064	0.0554042	0.0377273	0.033839	0.0244144	0.0283356	
Gyrfalcon	0.0015	0.0	0.0015	0.0015	0.0015	5.954E-4	0.0	0.0	0.0	4.338E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.373E-4	0.0	0.0	0.0	0.0015	4.545E-4	0.0015	0.0	0.0015	
Peregrine Falcon	0.0908925	0.0963006	0.0859397	0.0976531	0.1081081	0.0735338	0.0583421	0.0885695	0.0998792	0.0963124	0.0904872	0.085095	0.0818998	0.0770771	0.0857431	0.0648349	0.0533031	0.0573438	0.0643818	0.0898004	0.0909816	0.0828125	0.0998152	0.1041293	0.1038722	0.11883	0.1282375	0.1258713	0.1348113	0.1264929	0.1287529	0.1208198	0.1145315	0.1221821	0.1298307	0.133036	0.155711	0.1632146	0.1479029	0.1409781	0.1170771	0.1184723	0.1389	0.1144414	0.1295455	0.1155193	0.0910591	0.1068719	
large falcon sp.	0.0015	0.0	2.818E-4	0.0	0.0	0.0	2.099E-4	0.0	0.0015	0.0	0.0	2.676E-4	0.0	0.0	0.0	0.0	2.835E-4	5.41E-4	0.0	2.772E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.774E-4	0.0	9.054E-4	0.0015	0.0	3.716E-4	0.0	4.143E-4	8.83E-4	3.373E-4	8.074E-4	0.0	4.014E-4	3.028E-4	4.545E-4	0.0	0.0	0.0	
small falcon sp.	0.0	2.936E-4	0.0	0.0	0.0015	2.977E-4	0.0	3.342E-4	0.0012082	4.338E-4	3.867E-4	2.676E-4	7.479E-4	6.673E-4	3.362E-4	0.0	2.835E-4	0.0	0.0	0.0	3.99E-4	3.906E-4	0.0	0.0	0.0	0.0	0.0	4.1E-4	0.0	0.0	0.0011547	0.0	9.054E-4	0.0013526	8.684E-4	0.001858	9.324E-4	4.143E-4	0.0013245	0.0013491	0.0012111	0.0011691	0.0	6.055E-4	9.091E-4	7.779E-4	6.598E-4	8.925E-4	
falcon sp.	1.825E-4	2.936E-4	0.0	0.0	3.652E-4	2.977E-4	4.197E-4	3.342E-4	4.027E-4	4.338E-4	7.734E-4	5.352E-4	3.74E-4	6.673E-4	3.362E-4	2.41E-4	5.671E-4	2.705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1E-4	0.0	0.0	5.774E-4	0.0	4.527E-4	4.509E-4	8.684E-4	0.0029729	0.0018648	8.285E-4	0.002649	0.0023609	4.037E-4	7.794E-4	0.0	6.055E-4	0.0018182	0.0015	0.0	4.462E-4	
diurnal raptor sp.	5.475E-4	0.001468	8.453E-4	5.395E-4	3.652E-4	5.954E-4	6.296E-4	3.342E-4	0.001611	0.0013015	7.734E-4	0.0	3.74E-4	6.673E-4	6.725E-4	0.0015	8.506E-4	5.41E-4	3.203E-4	5.543E-4	0.0	0.0	4.621E-4	0.0	0.0	0.0012188	6.317E-4	0.0	0.0	0.0	0.0	0.0010787	9.054E-4	9.017E-4	8.684E-4	0.0014864	9.324E-4	0.001657	4.415E-4	3.373E-4	0.0020186	0.0023383	0.0	9.083E-4	0.0013636	3.89E-4	3.299E-4	4.462E-4	
Cockatiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.362E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	3.716E-4	4.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rose-ringed Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.037E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	7.301E-4	0.0011744	0.0014088	0.0013488	0.0010957	0.0014885	4.197E-4	0.0	0.0	0.0	3.867E-4	0.0	0.0	0.0	6.725E-4	2.41E-4	0.0	0.0	3.203E-4	2.772E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	5.992E-4	0.0	5.774E-4	3.596E-4	4.527E-4	4.509E-4	0.0	3.716E-4	4.662E-4	4.143E-4	0.0	3.373E-4	0.0	3.897E-4	0.0	0.0	0.0	7.779E-4	6.598E-4	0.0013387	
Monk Parakeet	0.0501916	0.0255432	0.0177515	0.0089021	0.0098612	0.0148854	0.0182581	0.0140374	0.0128876	0.0208243	0.0235886	0.0243511	0.0239342	0.0253587	0.0235373	0.0180766	0.0124752	0.0189343	0.0217809	0.0243902	0.0235435	0.0167969	0.0175601	0.0372531	0.0276583	0.0292505	0.0214782	0.0205002	0.0167765	0.009772	0.02194	0.01726	0.0122227	0.0144274	0.009987	0.0148644	0.0158508	0.0202983	0.014128	0.0158516	0.0209931	0.017537	0.0212766	0.0145322	0.0263636	0.0147802	0.0092379	0.0323516	
Yellow-chevroned Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mitred Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1E-4	0.0	5.429E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.415E-4	3.373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parakeet sp.	1.825E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
