









Frequency of observations in the selected location(s).:
Number of taxa: 	569

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Golden Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.773E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799E-4	0.0	0.0	4.817E-4	3.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sharp-shinned Hawk	0.0269663	0.0204759	0.0259939	0.0224958	0.0155743	0.0163842	0.0192224	0.0162815	0.0171717	0.0172244	0.0222707	0.0246126	0.0207383	0.0134823	0.0140647	0.0080422	0.0030129	9.189E-4	5.274E-4	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013993	6.814E-4	0.0062278	0.0197869	0.0452747	0.0664894	0.0723227	0.1137506	0.1233141	0.1197559	0.0887255	0.0960391	0.0809674	0.0430622	0.0376712	0.0342661	0.0449649	0.016108	
Cooper's Hawk	0.0548315	0.0785833	0.0657492	0.0683362	0.0532122	0.0694915	0.0366972	0.0614496	0.0494949	0.0442913	0.0375546	0.0312975	0.0360846	0.0200308	0.0140647	0.0108153	0.0128732	0.0068918	0.0050105	0.0022259	0.0020513	0.0039304	0.0012369	0.0034463	0.0021186	6.698E-4	0.0026195	0.0025231	0.0037695	0.0079787	0.0121269	0.0153322	0.0209075	0.0421106	0.0443956	0.0661094	0.0973574	0.1466423	0.1483622	0.1338673	0.122549	0.1209984	0.1098843	0.1026533	0.0863014	0.0930897	0.1344262	0.0875054	
Sharp-shinned/Cooper's Hawk	0.0040449	0.002767	0.0015291	0.0021222	0.0038936	0.0039548	0.003495	0.0026261	0.0020202	0.0	0.00131	0.0015193	0.0016591	7.704E-4	7.032E-4	8.319E-4	0.0	4.595E-4	2.637E-4	2.782E-4	0.0	0.0	6.184E-4	5.744E-4	0.0	0.0	6.549E-4	4.205E-4	0.0	0.0	4.664E-4	0.0010221	0.0015	0.0015221	0.0035165	0.0037994	0.002318	0.0059388	0.006262	0.0038139	0.0039216	0.0097667	0.0073607	0.0026098	0.0047945	0.0062821	0.0032787	0.0043535	
American Goshawk	8.989E-4	0.0	5.097E-4	0.0	6.489E-4	5.65E-4	8.737E-4	0.0	5.051E-4	0.0	4.367E-4	6.077E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010852	5.258E-4	0.0013049	0.0020548	0.0022844	0.0	0.0013061	
Cooper's Hawk/American Goshawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	0.0	0.0	0.0	0.0	0.0	4.902E-4	0.0	5.258E-4	0.0	0.0	0.0	0.0	0.0	
Accipitrine hawk sp. (former Accipiter sp.)	0.0026966	0.0033204	0.0020387	0.0016978	0.0032446	0.0033898	4.369E-4	5.252E-4	5.051E-4	0.0014764	4.367E-4	0.0027347	0.0020738	3.852E-4	0.0	0.0	8.217E-4	6.892E-4	0.0	2.782E-4	0.0	0.0	0.0	5.744E-4	0.0	0.0013396	6.549E-4	4.205E-4	0.0	5.319E-4	4.664E-4	0.0010221	0.0013345	0.0015221	0.0043956	0.0026596	0.0046361	0.0018273	0.0043353	0.006865	0.0019608	0.0037982	0.0026288	0.0034798	0.0041096	0.0034266	0.0023419	4.354E-4	
Northern Harrier	0.0476404	0.0481461	0.049949	0.0449915	0.0525633	0.0355932	0.0384447	0.0477941	0.0353535	0.0398622	0.030131	0.0267396	0.0286188	0.0300462	0.0225035	0.0146977	0.0147905	0.0153917	0.0089662	0.0063996	0.0020513	0.0016844	0.0018553	0.0017231	0.0028249	0.0040188	0.0032744	0.0037847	0.007539	0.0175532	0.0083955	0.0367973	0.0542705	0.0598681	0.0668132	0.0809271	0.0755679	0.099132	0.0958574	0.109077	0.1063725	0.1291373	0.1466877	0.0909091	0.0746575	0.0605368	0.0866511	0.0674793	
Bald Eagle	0.0224719	0.0182623	0.0178389	0.0157046	0.0129786	0.019774	0.0152905	0.0267857	0.0212121	0.0369094	0.0257642	0.0322091	0.0302779	0.0358243	0.0249648	0.0191348	0.0120515	0.0107972	0.0137131	0.0050083	0.0041026	0.0078608	0.0018553	0.0028719	7.062E-4	0.0046885	0.0045842	0.0067283	0.0026925	0.012234	0.0097948	0.0228279	0.0169039	0.0167428	0.0232967	0.0205167	0.0236439	0.0324349	0.0361272	0.0251716	0.0220588	0.0157352	0.0205047	0.0200087	0.0164384	0.0194175	0.0220141	0.0121898	
Golden/Bald Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.739E-4	2.297E-4	2.637E-4	2.782E-4	0.0	0.0	0.0	0.0	7.062E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.852E-4	0.0024613	0.0030505	0.0032868	0.0022973	0.0023734	0.0013912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026596	0.0013993	0.0081772	0.002669	0.0050736	0.0043956	0.0079787	0.0041725	0.0045683	0.0024085	0.0019069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0094382	0.0105147	0.0050968	0.0110357	0.0051914	0.0062147	0.003495	0.0089286	0.0050505	0.0044291	0.0048035	0.004254	0.0029034	0.0015408	3.516E-4	8.319E-4	5.478E-4	6.892E-4	7.911E-4	5.565E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	3.799E-4	0.0027816	0.0022841	0.0033719	0.0072464	0.0073529	0.0151926	0.0131441	0.0078295	0.0109589	0.0068532	0.0149883	0.0069656	
Swainson's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.1226966	0.1256226	0.1197757	0.1209677	0.1135626	0.1389831	0.1100917	0.1454832	0.1323232	0.1427165	0.1270742	0.1218475	0.1443384	0.1209553	0.1153305	0.1156406	0.1169543	0.1157822	0.0896624	0.082916	0.0553846	0.0544638	0.0401979	0.0453762	0.0331921	0.0475553	0.0392927	0.0370059	0.0242326	0.0351064	0.0377799	0.0432709	0.044484	0.0705226	0.0795604	0.0763678	0.1261011	0.1009593	0.1406551	0.124714	0.1627451	0.1405317	0.1472135	0.1522401	0.1342466	0.1541976	0.187822	0.1297344	
Rough-legged Hawk	8.989E-4	5.534E-4	0.0020387	0.0012733	6.489E-4	0.0033898	0.0030581	0.0010504	5.051E-4	4.921E-4	4.367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.817E-4	0.0	0.0	5.426E-4	0.0010515	4.35E-4	6.849E-4	0.0022844	9.368E-4	0.0015	
Buteo sp.	0.0022472	0.0016602	5.097E-4	0.0	6.489E-4	5.65E-4	0.0030581	0.0010504	0.0010101	0.0	0.00131	0.0012154	4.148E-4	0.0	0.0014065	8.319E-4	5.478E-4	4.595E-4	2.637E-4	5.565E-4	0.0	0.0	0.0	5.744E-4	0.0	0.0	6.549E-4	4.205E-4	5.385E-4	5.319E-4	0.0	0.0	8.897E-4	0.0015221	8.791E-4	3.799E-4	4.636E-4	9.137E-4	9.634E-4	0.0015256	4.902E-4	0.0	5.258E-4	0.0	0.0013699	0.0011422	9.368E-4	0.0026121	
hawk sp.	0.0035955	0.002767	5.097E-4	0.0050934	0.0019468	0.0033898	0.0048056	0.0042017	0.0030303	0.0029528	0.0017467	0.0018232	0.0024886	0.0015408	0.0014065	0.0011093	0.002739	0.0011486	7.911E-4	0.0013912	0.0010256	0.001123	0.0018553	5.744E-4	7.062E-4	6.698E-4	0.0019646	0.0	0.0015	0.0010638	9.328E-4	0.0017036	0.0017794	0.0045662	0.0043956	0.0053191	0.0032452	0.0031978	0.004817	0.0034325	0.004902	0.0037982	0.0052576	0.0030448	0.0013699	0.0045688	0.0070258	0.0034828	
eagle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.039E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426E-4	0.0	0.0	0.0	0.0	0.0	0.0	
American Barn Owl	0.0130337	0.0127283	0.0132518	0.0076401	0.0194679	0.0135593	0.0126693	0.0330882	0.019697	0.0231299	0.0200873	0.0176238	0.0248859	0.01849	0.0221519	0.0130338	0.0087647	0.0140133	0.0192511	0.0250417	0.025641	0.0415497	0.047619	0.0396324	0.0190678	0.0133958	0.0065488	0.0113541	0.006462	0.0031915	0.0093284	0.0030664	0.002669	0.0030441	0.0043956	0.0018997	9.272E-4	9.137E-4	0.0024085	0.0019069	0.0039216	0.0032556	0.0215563	0.0143541	0.0116438	0.0068532	0.0117096	0.008707	
Eastern Screech-Owl	0.0013483	0.0016602	0.0015	4.244E-4	0.0019468	0.0033898	0.0030581	0.0042017	5.051E-4	0.0029528	0.0030568	0.0015193	0.0	0.0015408	0.0028129	0.0019412	0.0021912	0.0011486	5.274E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.319E-4	4.664E-4	3.407E-4	0.0	0.0	4.396E-4	0.0	0.0	0.0	4.817E-4	0.0015	0.0	5.426E-4	0.0	0.0	0.0015	0.0011422	4.684E-4	0.0	
Snowy Owl	0.0103371	0.0116215	0.0188583	0.0212224	0.0233615	0.0073446	0.0131062	0.0120798	0.0075758	0.0044291	0.0048035	9.116E-4	0.0033181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426E-4	5.258E-4	0.0060896	0.0089041	0.0045688	0.0117096	0.0095777	
Great Horned Owl	0.0107865	0.0132817	0.0117227	0.0127334	0.0077872	0.0090395	0.0065531	0.0215336	0.0111111	0.0147638	0.0148472	0.023701	0.0286188	0.0288906	0.0302391	0.0219079	0.0265681	0.0149322	0.0100211	0.0022259	0.0041026	0.0016844	0.0012369	0.0	7.062E-4	0.0013396	0.0	4.205E-4	0.0	5.319E-4	4.664E-4	0.0010221	0.0031139	0.0010147	0.0035165	0.0034195	0.0041725	0.0041115	0.0052987	0.0038139	0.004902	0.0032556	0.0036803	0.0078295	0.010274	0.0068532	0.0107728	0.0052242	
Burrowing Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-eared Owl	0.0	5.534E-4	5.097E-4	8.489E-4	0.0	0.0	0.0015	0.0	0.0	0.0015	4.367E-4	0.002127	0.0	0.0015	3.516E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426E-4	0.0015	0.0	0.0	5.711E-4	9.368E-4	0.0	
Short-eared Owl	0.0022472	0.0016602	0.0025484	0.0021222	6.489E-4	5.65E-4	0.0013106	0.0010504	0.0020202	4.921E-4	8.734E-4	6.077E-4	8.295E-4	0.0	3.516E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.385E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.636E-4	0.0	0.0033719	7.628E-4	0.0019608	0.0043407	0.002103	0.0017399	0.0027397	0.0011422	0.0056206	0.0039182	
Northern Saw-whet Owl	0.0058427	0.0038738	0.0086646	0.00382	0.0045425	0.0039548	0.0030581	0.0015756	0.0015152	0.0024606	0.00131	0.0012154	0.0	0.0011556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0038139	9.804E-4	0.0059685	0.0010515	0.0047847	0.0047945	0.0034266	0.0074941	0.0056596	
owl sp.	0.0	5.534E-4	0.0	4.244E-4	6.489E-4	0.0	0.0015	0.0	5.051E-4	0.0	4.367E-4	3.039E-4	4.148E-4	0.0015	7.032E-4	0.0	0.0	2.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.205E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	3.799E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.699E-4	0.0013699	5.711E-4	4.684E-4	4.354E-4	
Belted Kingfisher	0.0233708	0.0254566	0.0254842	0.0199491	0.0162232	0.0175141	0.0148536	0.0183824	0.019697	0.0172244	0.0240175	0.025828	0.0485276	0.0469954	0.0545007	0.0327232	0.0279376	0.0211348	0.0100211	0.0041736	0.0061538	0.0039304	0.0030921	0.0034463	0.0028249	0.0040188	0.005239	0.0142977	0.0118471	0.0244681	0.0443097	0.0555366	0.0849644	0.0568239	0.0852747	0.0839666	0.0968938	0.0872545	0.0717726	0.0480549	0.0485294	0.0396093	0.0467928	0.0521966	0.030137	0.0462593	0.0580796	0.0278624	
Yellow-bellied Sapsucker	0.0350562	0.0204759	0.0152905	0.0220713	0.0155743	0.0141243	0.0166011	0.0236345	0.0212121	0.0270669	0.0344978	0.0562139	0.1036914	0.0766564	0.0685654	0.0224626	0.0057518	0.0043648	0.001846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0057143	0.0756079	0.1821975	0.2046597	0.1681118	0.0842868	0.045098	0.0379816	0.0404837	0.0361027	0.0438356	0.0508281	0.0496487	0.0387462	
Red-headed Woodpecker	0.0049438	0.0016602	0.0010194	0.0055178	0.0032446	0.0022599	4.369E-4	0.0010504	5.051E-4	0.0054134	0.0021834	0.0027347	0.0024886	0.0023112	0.0014065	0.0033278	0.0087647	0.010108	0.0116034	0.008069	0.0117949	0.0022459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.448E-4	0.0010147	0.003956	3.799E-4	0.0050997	0.0022841	9.634E-4	0.0015256	0.004902	0.0016278	5.258E-4	0.0017399	0.0054795	0.0011422	4.684E-4	0.0052242	
Red-bellied Woodpecker	0.1537079	0.1627006	0.1442406	0.1706282	0.1583387	0.1723164	0.163827	0.1559874	0.1606061	0.1983268	0.1899563	0.2120936	0.2658648	0.2715716	0.2721519	0.3219634	0.3620926	0.3165633	0.2647679	0.1644407	0.1010256	0.079169	0.0606061	0.0792648	0.0713277	0.054923	0.0504257	0.0407906	0.0398492	0.0542553	0.0718284	0.1110733	0.1343416	0.1882293	0.1969231	0.2097264	0.2656467	0.2421197	0.2350674	0.2227307	0.2284314	0.2088985	0.1898002	0.199652	0.1952055	0.2181611	0.2093677	0.1723988	
Downy Woodpecker	0.218427	0.2230216	0.2140673	0.2270798	0.2355613	0.2288136	0.2053298	0.2205882	0.2085859	0.2337598	0.2475983	0.25433	0.3098299	0.3077812	0.3020394	0.301442	0.2927965	0.2281185	0.1882911	0.1310518	0.1	0.1055587	0.0909091	0.117174	0.1306497	0.1272605	0.1329404	0.118587	0.1157781	0.1351064	0.1366604	0.170017	0.1823843	0.2349061	0.2246154	0.2264438	0.2457116	0.2133394	0.2292871	0.2402746	0.2558824	0.257732	0.2476341	0.2414093	0.2534247	0.2786979	0.288993	0.2368306	
Hairy Woodpecker	0.0485393	0.0442723	0.0351682	0.0424448	0.036989	0.0378531	0.0314548	0.0330882	0.0393939	0.0556102	0.049345	0.0604679	0.0717545	0.0743451	0.0755977	0.0809762	0.1007943	0.0804043	0.0627637	0.0370061	0.014359	0.017406	0.0105133	0.0218265	0.0148305	0.0120563	0.016372	0.0058873	0.0070005	0.006383	0.0149254	0.0248722	0.0324733	0.0573313	0.0430769	0.0334347	0.0324525	0.0219278	0.0250482	0.0263158	0.0348039	0.034726	0.0415352	0.0408873	0.0513699	0.0519703	0.0519906	0.0439704	
Downy/Hairy Woodpecker	8.989E-4	0.0016602	5.097E-4	0.0016978	0.0019468	0.0028249	0.0056793	5.252E-4	0.0010101	0.0014764	0.00131	0.0018232	0.0024886	0.0015408	0.0010549	0.0011093	0.0032868	9.189E-4	0.0013186	5.565E-4	0.0010256	5.615E-4	6.184E-4	0.0	7.062E-4	6.698E-4	0.0	0.0	0.0	5.319E-4	0.0	0.0010221	4.448E-4	5.074E-4	0.0013187	0.0015198	0.0013908	9.137E-4	0.0014451	0.0019069	9.804E-4	0.0021704	0.0	0.0017399	6.849E-4	5.711E-4	4.684E-4	8.707E-4	
Pileated Woodpecker	4.494E-4	0.0	5.097E-4	0.0021222	6.489E-4	0.0016949	4.369E-4	0.0	0.0	4.921E-4	0.0021834	6.077E-4	8.295E-4	0.0011556	0.0042194	2.773E-4	0.0019173	0.0041351	0.0010549	0.001113	0.0	5.615E-4	0.0	5.744E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010515	8.699E-4	0.0	0.0015	0.0	0.0	
Northern Flicker	0.0633708	0.0708356	0.0463812	0.049236	0.0584036	0.040678	0.0401922	0.049895	0.0515152	0.0556102	0.0934498	0.155272	0.3015346	0.3724961	0.3403657	0.2956184	0.2730759	0.2212267	0.1787975	0.1254869	0.0917949	0.0836609	0.0921459	0.0959219	0.1016949	0.087073	0.086444	0.0891505	0.085622	0.1170213	0.1208022	0.1519591	0.1921708	0.2587519	0.3767033	0.4426292	0.4464534	0.4116035	0.3468208	0.2864226	0.2102941	0.2154097	0.1892744	0.1413658	0.1164384	0.1027984	0.1311475	0.0870701	
woodpecker sp.	4.494E-4	0.0016602	0.0030581	0.0012733	0.0	5.65E-4	0.0021844	0.0021008	5.051E-4	0.0034449	0.00131	0.0024309	0.0012443	0.0023112	0.0014065	0.0016639	0.0019173	0.0018378	0.0010549	0.0013912	5.128E-4	0.0022459	0.0018553	0.0022975	0.0021186	6.698E-4	6.549E-4	8.41E-4	0.001077	0.0	4.664E-4	0.0013629	8.897E-4	0.0015221	0.0026374	0.0022796	0.002318	0.0045683	4.817E-4	0.0019069	4.902E-4	0.0032556	0.0010515	0.0013049	0.0034247	0.0	9.368E-4	4.354E-4	
American Kestrel	0.0305618	0.0249032	0.0219164	0.0250424	0.0227125	0.0276836	0.0183486	0.0157563	0.0186869	0.0270669	0.0279476	0.0285627	0.0447947	0.03698	0.0393812	0.0271769	0.0199945	0.015162	0.0166139	0.0125209	0.0112821	0.0134756	0.012987	0.012062	0.0105932	0.0133958	0.0117878	0.0130362	0.0107701	0.0143617	0.0102612	0.0241908	0.0400356	0.0664637	0.0967033	0.099924	0.0899397	0.1429877	0.1233141	0.0896262	0.0622549	0.0727075	0.0604627	0.0474119	0.0554795	0.0411194	0.0669789	0.0409229	
Merlin	0.0134831	0.0193691	0.0142712	0.016129	0.0194679	0.0141243	0.0131062	0.0115546	0.0176768	0.019685	0.0231441	0.0170161	0.0170054	0.0181048	0.0147679	0.014975	0.010682	0.0094188	0.0026371	0.0013912	5.128E-4	0.0	6.184E-4	0.0	0.0	0.0013396	0.0045842	0.0033642	5.385E-4	0.0058511	0.0139925	0.0293015	0.0649466	0.102486	0.1046154	0.1109422	0.1186834	0.1470991	0.1358382	0.1132723	0.0838235	0.0678242	0.0546793	0.0378425	0.0335616	0.0234152	0.0309133	0.0217675	
Gyrfalcon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Peregrine Falcon	0.0377528	0.0337576	0.0331295	0.0288625	0.0343933	0.0310734	0.0222805	0.0304622	0.0363636	0.023622	0.0235808	0.0176238	0.0199088	0.020416	0.0151195	0.0169163	0.0202684	0.0277969	0.0279536	0.0272677	0.0153846	0.0140371	0.017316	0.0114877	0.0233051	0.0341594	0.0622135	0.1148024	0.1389338	0.1776596	0.1893657	0.1594549	0.1579181	0.1100964	0.0953846	0.106003	0.097821	0.123344	0.0924855	0.0892449	0.0730392	0.081389	0.0835962	0.0695955	0.05	0.0462593	0.0721311	0.0457118	
large falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.407E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426E-4	0.0	0.0	0.0	0.0	0.0	0.0	
small falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.077E-4	0.0	3.852E-4	0.0	0.0	0.0	2.297E-4	2.637E-4	0.0	0.0	0.0	0.0	5.744E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.814E-4	4.448E-4	5.074E-4	0.0021978	3.799E-4	4.636E-4	0.0	0.0014451	7.628E-4	0.0	5.426E-4	5.258E-4	4.35E-4	0.0	5.711E-4	0.0	4.354E-4	
falcon sp.	4.494E-4	5.534E-4	0.0	0.0	6.489E-4	5.65E-4	0.0	0.0	0.0	4.921E-4	0.0	0.0	0.0	0.0	3.516E-4	0.0	0.0	4.595E-4	2.637E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.897E-4	5.074E-4	8.791E-4	0.0011398	9.272E-4	9.137E-4	0.0	0.0011442	0.0	5.426E-4	5.258E-4	8.699E-4	0.0	0.0015	9.368E-4	0.0015	
diurnal raptor sp.	0.0	0.0	0.0	0.0015	0.0012979	5.65E-4	4.369E-4	0.0	0.0	0.0	0.0	3.039E-4	4.148E-4	0.0	0.0	0.0	2.739E-4	4.595E-4	2.637E-4	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.385E-4	0.0	4.664E-4	0.0	4.448E-4	0.0	8.791E-4	7.599E-4	9.272E-4	9.137E-4	0.0014451	0.0	9.804E-4	0.0016278	0.0	4.35E-4	0.0013699	0.0	0.0	0.0017414	
Cockatiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	5.615E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.385E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.568E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.039E-4	4.148E-4	3.852E-4	0.0	0.0011093	5.478E-4	2.297E-4	2.637E-4	5.565E-4	5.128E-4	0.0	0.0	5.744E-4	0.0015	0.0013396	0.0015	8.41E-4	0.001077	5.319E-4	0.0018657	3.407E-4	0.0013345	0.0040589	0.0026374	0.0022796	0.0032452	0.0022841	0.0014451	7.628E-4	0.0	0.0015	0.0	0.0	0.0	0.0	4.684E-4	0.0	
Rosy-faced Lovebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.549E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
lovebird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Monk Parakeet	0.0202247	0.0166021	0.0152905	0.0182513	0.0110318	0.0146893	0.0166011	0.022584	0.0116162	0.023622	0.0248908	0.0255242	0.0443799	0.0250385	0.0302391	0.0260677	0.0232813	0.0236618	0.0239979	0.0269894	0.0379487	0.0342504	0.0327767	0.0350373	0.0374294	0.0308104	0.0275049	0.0248108	0.0231556	0.0212766	0.0135261	0.0173765	0.0155694	0.0167428	0.0140659	0.0201368	0.0287436	0.0260393	0.0260116	0.0308924	0.0323529	0.0244167	0.0173502	0.0295781	0.0246575	0.0274129	0.0238876	0.0226382	
Nanday Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.051E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297E-4	0.0	2.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	3.814E-4	0.0	0.0	5.258E-4	0.0	0.0	0.0	0.0	4.354E-4	
Great Green Macaw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
