









Frequency of observations in the selected location(s).:
Number of taxa: 	588

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Buteo sp.	0.0011779	0.0033547	0.0025091	0.0024492	0.0032597	0.0022215	0.0034983	0.0027976	0.0020161	0.0029562	0.0018009	0.0038308	0.0027701	0.0043401	0.0023989	0.0028696	0.003718	0.0014793	0.0025856	0.0020626	7.987E-4	5.333E-4	0.0	0.0015	6.614E-4	0.0	5.882E-4	8.094E-4	0.0010168	0.0	0.00168	9.549E-4	0.0011494	0.0026116	0.0043011	0.0032616	0.0022483	0.0027214	0.0031808	0.004447	0.0039183	0.0036352	0.0047893	0.006412	0.0040831	0.00392	0.003499	0.0019332	
Buteo/eagle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hawk sp.	0.0025913	0.0015249	0.0033454	0.0036738	0.0032597	0.0031736	0.0029985	0.0037302	0.0040323	0.0029562	0.0030872	0.0033084	0.0034093	0.003551	0.0025703	0.001622	0.0015934	0.0014793	0.0014544	0.0026252	0.0031949	0.0026667	6.083E-4	0.0010309	0.0013228	0.0018797	0.0011765	0.0016188	0.0020336	0.0014514	0.00168	0.001671	0.0011494	0.0023505	0.0040621	0.0045662	0.0027479	0.0034636	0.0051382	0.0040603	0.0030786	0.0042961	0.0054278	0.0075272	0.0033408	0.005488	0.0020994	0.0035902	
eagle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.609E-4	3.193E-4	5.576E-4	0.0	0.0	0.0	0.0	
American Barn Owl	0.0011779	0.0015249	0.0011151	7.348E-4	7.244E-4	9.521E-4	9.995E-4	0.0027976	0.0011521	8.062E-4	7.718E-4	8.706E-4	6.392E-4	3.946E-4	3.427E-4	2.495E-4	2.656E-4	4.034E-4	4.848E-4	5.625E-4	7.987E-4	5.333E-4	0.0030414	0.0015464	0.0	6.266E-4	0.0	0.0012141	0.0010168	9.676E-4	0.0	2.387E-4	8.621E-4	0.0013058	0.0016726	0.0013046	4.996E-4	9.896E-4	2.447E-4	1.933E-4	5.598E-4	0.0016523	9.579E-4	2.788E-4	7.424E-4	0.001568	0.0052484	0.0011047	
Eastern Screech-Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.762E-4	
Snowy Owl	0.0094229	0.0051845	0.0080848	0.0083272	0.0036219	0.003491	0.0034983	0.0021759	0.0040323	0.0042999	0.0012863	0.0022636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.994E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.914E-4	0.0	0.003903	0.0081663	0.0101921	0.0111966	0.014913	
Great Horned Owl	0.0096584	0.0073193	0.0055757	0.0073475	0.0076059	0.0031736	0.0034983	0.0068387	0.0072005	0.0077936	0.0074608	0.0076615	0.0066056	0.0059183	0.0066827	0.0049906	0.0017262	0.0025551	6.464E-4	5.625E-4	3.994E-4	0.0016	0.0024331	5.155E-4	0.0013228	6.266E-4	0.0	0.0	0.0	0.0	4.2E-4	4.774E-4	8.621E-4	2.612E-4	7.168E-4	0.0010872	0.0012491	9.896E-4	7.34E-4	3.867E-4	0.0016793	0.0016523	0.0031928	0.0027878	0.0033408	0.0062721	0.0097971	0.0046948	
Barred Owl	0.0025913	0.0030497	0.0027878	0.002939	0.0032597	0.0038083	0.001999	0.0012434	0.0	0.0	0.0	0.0	0.0	1.973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.788E-4	0.0	3.92E-4	0.0	0.0019332	
Long-eared Owl	0.0023557	0.0027447	0.0019515	0.0026941	0.0025353	0.0019042	7.496E-4	0.0018651	2.88E-4	5.375E-4	5.145E-4	0.0	2.131E-4	0.0	0.003427	1.248E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012234	0.0	0.0	3.305E-4	3.193E-4	0.0022303	0.0033408	0.003528	0.0027992	0.0030378	
Short-eared Owl	2.356E-4	3.05E-4	0.0015	2.449E-4	0.0	3.174E-4	0.0037481	0.0031085	0.0028802	0.00215	2.573E-4	1.741E-4	0.0031962	3.946E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.894E-4	7.734E-4	5.598E-4	0.0013219	3.193E-4	0.0019515	0.001856	0.0015	0.0013996	0.001657	
Northern Saw-whet Owl	0.011543	0.0182983	0.0108726	0.008817	0.0061572	0.0019042	0.0012494	0.0012434	5.76E-4	0.0029562	0.0010291	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.084E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.474E-4	0.0	1.933E-4	0.0	3.305E-4	0.0019157	0.0033454	0.0033408	0.002352	0.0094472	0.0055233	
owl sp.	2.356E-4	3.05E-4	5.576E-4	0.0	0.0	0.0	0.0	6.217E-4	0.0	2.687E-4	0.0	0.0	0.0	0.0	1.714E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.083E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.387E-4	0.0	2.612E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.576E-4	3.712E-4	0.0	0.0015	0.0	
Belted Kingfisher	0.0273263	0.0308021	0.0306663	0.0262062	0.0228178	0.0168201	0.0262369	0.020516	0.0282258	0.0349368	0.0367893	0.0901968	0.1947582	0.1994476	0.2150446	0.1923893	0.1244191	0.0812265	0.0294118	0.015376	0.0071885	0.0053333	0.0048662	0.0072165	0.0066138	0.0369674	0.0229412	0.0287333	0.0411795	0.053701	0.0869383	0.0833134	0.0807471	0.1013319	0.1378734	0.1578604	0.1521359	0.1081148	0.0856374	0.0649652	0.0596138	0.0538665	0.0648148	0.0482297	0.0423163	0.0399843	0.0363891	0.028169	
Yellow-bellied Sapsucker	0.0994111	0.0853919	0.0585447	0.0673524	0.0756972	0.0774357	0.0757121	0.0957414	0.0864055	0.1093792	0.1206586	0.1729061	0.2565523	0.2462024	0.2164154	0.0959451	0.03386	0.0064551	0.0017776	0.0013126	0.0	0.0015	0.0	5.155E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.4E-4	4.774E-4	8.621E-4	0.0015	0.0074074	0.0917591	0.2383213	0.3112321	0.2654759	0.1788476	0.1441366	0.1192994	0.1411239	0.1432952	0.1314031	0.1387691	0.1294612	0.1110191	
sapsucker sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-headed Woodpecker	0.0075383	0.010979	0.0144968	0.0097967	0.0097791	0.0063472	0.0067466	0.0096363	0.0095046	0.0180059	0.0120916	0.0161936	0.0087364	0.0074965	0.006854	0.0078603	0.0046475	0.0055137	0.0030705	9.376E-4	3.994E-4	0.0	0.0	0.0118557	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0	4.774E-4	0.0	0.0067903	0.00454	0.005436	0.003997	0.0056903	0.0095425	0.0059938	0.0120347	0.0135492	0.0105364	0.0080848	0.0059391	0.004704	0.0048985	0.0038663	
Red-bellied Woodpecker	0.251119	0.2293382	0.1973794	0.2074455	0.2198479	0.2240559	0.2288856	0.2558284	0.2721774	0.320344	0.3272447	0.3334494	0.3722566	0.3797593	0.3843386	0.4299439	0.4311512	0.3890533	0.3372657	0.2763923	0.2080671	0.1637333	0.127129	0.1216495	0.1236772	0.1027569	0.0947059	0.1129098	0.1225216	0.1543299	0.2041159	0.2174743	0.2724138	0.324889	0.3565114	0.3370298	0.3692231	0.3904008	0.3998043	0.370843	0.3753149	0.3321216	0.3451469	0.3122386	0.2887899	0.2869463	0.2662701	0.2656725	
Downy Woodpecker	0.3104829	0.2967368	0.2567605	0.277737	0.285766	0.290384	0.2778611	0.2984147	0.327765	0.3619995	0.3720093	0.3628765	0.3939911	0.4059972	0.4059287	0.4023706	0.35241	0.3066165	0.2412734	0.2111382	0.1729233	0.1493333	0.1545012	0.185567	0.2162698	0.2130326	0.2270588	0.1999191	0.2058973	0.2520561	0.2973541	0.3105753	0.3603448	0.3758161	0.3933094	0.3435529	0.3315014	0.3109847	0.3058478	0.2913766	0.3148615	0.2927958	0.3240741	0.3141901	0.3199703	0.3461388	0.3481456	0.3170395	
Hairy Woodpecker	0.0525324	0.042086	0.0393086	0.0406564	0.0358566	0.0384005	0.0402299	0.0447622	0.0506912	0.0518678	0.0563417	0.0616403	0.0756446	0.0747682	0.0752228	0.083219	0.0709069	0.066568	0.0520362	0.0416276	0.0351438	0.0256	0.013382	0.0134021	0.0092593	0.0156642	0.0135294	0.0149737	0.0137265	0.0270924	0.0340193	0.0432084	0.0557471	0.0592844	0.065233	0.0508806	0.0522108	0.0549233	0.0423293	0.0404099	0.0461797	0.0423001	0.0446999	0.0532478	0.0612472	0.0490004	0.0584325	0.0433582	
Downy/Hairy Woodpecker	0.0028269	0.0024398	0.0016727	0.0014695	3.622E-4	0.0028562	0.0024988	0.0018651	0.0014401	0.0024187	0.0018009	0.0019154	0.0031962	9.864E-4	0.0018849	0.002121	0.001859	0.0017483	0.0022624	0.0018751	0.0015974	0.0021333	6.083E-4	0.0	0.0026455	0.0031328	0.0011765	4.047E-4	0.0015252	0.0015	0.0021	0.0011936	0.0025862	0.0018282	0.0019116	0.0017395	9.993E-4	0.0044532	0.0012234	9.667E-4	0.0013994	0.0026438	0.0019157	0.0011151	0.001856	0.002352	0.0010497	0.0011047	
Pileated Woodpecker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.495E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Flicker	0.0654888	0.0664837	0.0574296	0.0543718	0.0467222	0.0450651	0.0454773	0.0438297	0.0498272	0.065305	0.137381	0.2892217	0.4687833	0.5255474	0.5041124	0.4369308	0.3141681	0.2365519	0.1646736	0.1308832	0.0978435	0.0944	0.0979319	0.0927835	0.0925926	0.122807	0.1317647	0.1428571	0.1494662	0.1867441	0.2612348	0.2618763	0.2968391	0.3920084	0.5677419	0.6051316	0.5725706	0.5158337	0.4482506	0.3449343	0.2490904	0.2233972	0.1966794	0.1614162	0.1224944	0.1172089	0.1375087	0.084507	
woodpecker sp.	7.067E-4	3.05E-4	8.364E-4	7.348E-4	0.0018109	9.521E-4	0.0012494	6.217E-4	0.0014401	0.001075	0.0023154	0.0017413	0.0042617	0.0029592	0.0032557	0.0023706	0.0026557	0.0025551	0.0021008	0.0016876	3.994E-4	0.0021333	0.0012165	0.0036082	0.0013228	0.0012531	0.0023529	0.0016188	0.0030503	0.0019352	0.0025199	9.549E-4	0.0014368	0.001567	9.558E-4	0.0021744	0.0027479	0.0047006	0.0026915	0.0015468	5.598E-4	0.0026438	0.0019157	0.0019515	7.424E-4	3.92E-4	6.998E-4	0.001657	
American Kestrel	0.0746761	0.0805124	0.0688598	0.065638	0.0785947	0.0761663	0.0627186	0.0786447	0.0728687	0.0967482	0.1062516	0.122584	0.1259322	0.1296114	0.1173749	0.0927012	0.0764839	0.0586337	0.0410472	0.0335646	0.034345	0.0512	0.0456204	0.0520619	0.0621693	0.0814536	0.0823529	0.0857952	0.0762583	0.0986938	0.1159177	0.1205538	0.1511494	0.2065814	0.2164875	0.1980865	0.2193355	0.2308263	0.22437	0.2240913	0.186398	0.199273	0.2008301	0.1728464	0.1377134	0.121913	0.1340098	0.1165424	
Merlin	0.03298	0.0323269	0.0289936	0.0259613	0.0253531	0.0241193	0.0287356	0.0317066	0.0331221	0.041118	0.0306149	0.0383075	0.033241	0.0280134	0.0224469	0.0268247	0.0127473	0.0064551	0.0019392	0.0013126	0.0	0.0	0.0	0.0	0.0	6.266E-4	5.882E-4	4.047E-4	5.084E-4	0.0029028	0.00126	0.0081165	0.0244253	0.042831	0.0637993	0.0780604	0.0891831	0.0962395	0.1061904	0.1007347	0.0780856	0.0839392	0.0667305	0.0649568	0.0549369	0.0380243	0.0535339	0.0317592	
Peregrine Falcon	0.0400471	0.0359866	0.0351268	0.0352682	0.0409272	0.0288797	0.0217391	0.0264221	0.031106	0.0233808	0.0262413	0.0235069	0.0217345	0.0260406	0.0185058	0.0222084	0.0208472	0.0220549	0.0148675	0.0170636	0.0159744	0.0138667	0.0127737	0.0242268	0.0376984	0.0401003	0.0364706	0.0271145	0.052364	0.0425738	0.0436791	0.0393889	0.0462644	0.0436145	0.051374	0.0576212	0.0684487	0.068283	0.0513824	0.0568445	0.0486986	0.0617978	0.0581098	0.0596599	0.0400891	0.0423363	0.0584325	0.0417012	
large falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.874E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.933E-4	0.0	0.0	0.0	2.788E-4	0.0	0.0	0.0	0.0	
small falcon sp.	7.067E-4	3.05E-4	2.788E-4	2.449E-4	0.0	3.174E-4	4.998E-4	3.108E-4	5.76E-4	2.687E-4	2.573E-4	3.483E-4	4.262E-4	5.918E-4	5.141E-4	2.495E-4	2.656E-4	1.345E-4	1.616E-4	0.0015	0.0	0.0	0.0	5.155E-4	0.0	0.0	0.0	0.0	0.0	4.838E-4	0.0	4.774E-4	0.0	7.835E-4	7.168E-4	0.0013046	2.498E-4	2.474E-4	2.447E-4	7.734E-4	0.0	6.609E-4	0.0012771	5.576E-4	0.0	3.92E-4	3.499E-4	0.0015	
falcon sp.	2.356E-4	3.05E-4	0.0	0.0015	0.0	0.0	0.0	6.217E-4	0.0015	0.0	0.0	3.483E-4	4.262E-4	0.0	5.141E-4	3.743E-4	0.0	0.0	1.616E-4	0.0	0.0	5.333E-4	0.0	0.0	0.0	0.0	5.882E-4	4.047E-4	5.084E-4	0.0	4.2E-4	4.774E-4	2.874E-4	0.0010447	4.779E-4	6.523E-4	4.996E-4	4.948E-4	0.0015	3.867E-4	8.396E-4	6.609E-4	0.0	2.788E-4	3.712E-4	0.0	0.0010497	5.523E-4	
diurnal raptor sp.	0.0011779	0.0039646	0.0036242	0.0022043	0.0021731	0.0038083	0.001999	0.0031085	0.0025922	0.0034937	0.0028299	0.0029601	0.0021308	0.0029592	0.003427	0.0043668	0.0034524	0.0024207	0.0025856	0.0016876	0.0023962	0.0010667	6.083E-4	0.0015464	6.614E-4	0.0025063	0.0017647	0.0012141	0.0	9.676E-4	0.0041999	0.0028646	0.0020115	0.0057456	0.0081243	0.0104371	0.0059955	0.0076695	0.0085637	0.007734	0.0053177	0.0059484	0.0047893	0.0075272	0.0040831	0.0078401	0.0055983	0.0046948	
Cockatiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.994E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011136	0.0	0.0	0.0	
corella/white cockatoo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.616E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rose-ringed Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.598E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.891E-4	3.427E-4	3.743E-4	5.311E-4	0.0	1.616E-4	7.5E-4	7.987E-4	5.333E-4	0.0018248	0.0010309	0.0	0.0012531	0.0011765	0.0012141	0.0010168	9.676E-4	0.0021	7.162E-4	2.874E-4	5.223E-4	0.0021505	0.0015221	2.498E-4	0.0014844	7.34E-4	5.8E-4	2.799E-4	0.0	3.193E-4	5.576E-4	0.0	0.0	0.0	0.0	
Rosy-faced Lovebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.389E-4	0.0	0.0	0.0	0.0	0.0	5.598E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-collared Lovebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.874E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Monk Parakeet	0.0391048	0.0369015	0.0379147	0.032819	0.0296994	0.0311012	0.0422289	0.0559528	0.063076	0.1104542	0.0967327	0.0945499	0.092052	0.0925232	0.1029815	0.0960699	0.0857788	0.0862023	0.0903361	0.0911307	0.1054313	0.1056	0.0948905	0.0783505	0.0813492	0.0783208	0.0652941	0.0740591	0.061515	0.0686986	0.0797984	0.0699451	0.087931	0.1133455	0.1194743	0.0895847	0.0814389	0.0999505	0.0964032	0.0989946	0.0890008	0.0816259	0.0740741	0.07109	0.0515961	0.0493924	0.0346396	0.0433582	
White-winged Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.676E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-headed Amazon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.499E-4	0.0	
Blue-and-yellow Macaw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.266E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mitred Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parakeet sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.762E-4	
parrot sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.248E-4	3.984E-4	0.0068585	0.0345831	0.0386274	0.0123802	5.333E-4	0.0	0.0	0.0	0.0	0.0	0.0016188	0.0015252	0.0048379	0.0226795	0.0214848	0.0454023	0.0402194	0.0172043	0.0039139	2.498E-4	4.948E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.714E-4	1.248E-4	0.0132784	0.0703335	0.1971558	0.207388	0.1385783	0.0608	0.0419708	0.0273196	0.0178571	0.0131579	0.0070588	0.005261	0.0111845	0.0232221	0.0667787	0.1465744	0.2227011	0.3199269	0.3099164	0.2652751	0.1886085	0.0588817	0.0173722	0.0021268	8.396E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.223E-4	0.0	4.349E-4	0.0	2.474E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
pewee sp. (Contopus sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.874E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.379E-4	0.0072721	0.0159385	0.0075879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014514	0.0100798	0.0133683	0.0192529	0.0154087	0.0062127	0.0041313	0.0014989	4.948E-4	0.0	1.933E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acadian Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328E-4	9.414E-4	0.0067873	0.0200638	0.0227636	0.0368	0.0206813	0.0206186	0.0092593	0.0062657	0.0064706	0.0080939	0.0045755	0.0029028	0.00126	2.387E-4	8.621E-4	0.0010447	7.168E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033937	0.0112507	0.0031949	5.333E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0028646	0.0014368	0.0018282	2.389E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092792	0.0531674	0.1081943	0.1485623	0.1264	0.1210462	0.0927835	0.0793651	0.0996241	0.1029412	0.0938891	0.0549059	0.0449927	0.0314994	0.0296013	0.0017241	0.0010447	2.389E-4	6.523E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018827	0.0106658	0.0142509	0.004393	0.0026667	0.0024331	0.0010309	0.0013228	0.0025063	0.0011765	4.047E-4	0.0015252	0.0077407	0.0159597	0.0338983	0.0321839	0.0276835	0.0081243	0.003479	0.0012491	2.474E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.973E-4	0.0	0.0043668	0.0523171	0.0839161	0.0827408	0.0337521	0.0023962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002419	0.0142797	0.0424922	0.0425287	0.0389136	0.0241338	0.0076104	0.0014989	2.474E-4	4.894E-4	5.8E-4	8.396E-4	0.0	3.193E-4	5.576E-4	0.0	0.0	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.131E-4	1.973E-4	0.0	3.743E-4	0.0047802	0.0130446	0.033775	0.0363773	0.0159744	0.0085333	0.0030414	0.0020619	0.0013228	0.0025063	0.0023529	0.0032376	0.0081342	0.030479	0.0571189	0.0938171	0.0939655	0.1000261	0.0802867	0.0471842	0.0067449	0.0019792	0.0015	0.0	0.0	0.0	0.0	0.0	3.712E-4	0.0	0.0	0.0	
