









Frequency of observations in the selected location(s).:
Number of taxa: 	540

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Semipalmated Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	7.86E-5	0.0	0.0012658	3.908E-4	2.815E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.004698	0.0107296	0.0066096	0.008547	0.0044248	0.0042224	0.0010776	4.825E-4	0.0032569	0.0013825	3.201E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
small plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.214E-4	0.0	0.0	0.0	0.0	3.419E-4	0.0	0.0	0.0	1.608E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0015	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Whimbrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73E-5	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001944	0.0	2.011E-4	0.0	0.0	0.0	0.0011725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.895E-4	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.801E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed/Long-billed Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Woodcock	0.0058221	0.0038085	0.0053809	2.023E-4	5.884E-4	0.0039437	0.0061983	0.0206778	0.0648866	0.0904956	0.0941515	0.0371758	0.0315116	0.0189317	0.0067211	0.0030922	0.0033784	0.0017787	0.0093476	0.0041688	0.0106952	0.0095529	0.0038793	0.0015	0.0010293	0.0010428	5.23E-4	0.0	0.0	7.776E-4	0.0010256	2.011E-4	0.0015	3.592E-4	1.608E-4	0.0015	1.536E-4	0.0012802	0.0030965	0.0110421	0.0069219	0.0108161	0.011195	0.0047917	0.0051205	0.004415	0.0034904	0.0029512	
Wilson's Snipe	0.0	0.0	0.0	0.0	0.0067667	0.0	0.0	0.0	2.871E-4	4.788E-4	0.0135135	0.0028481	0.0072214	0.0036511	3.954E-4	0.0034177	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0	0.003218	0.0	0.0012572	0.0	0.0	6.144E-4	0.0033605	0.0013762	8.282E-4	8.652E-4	2.458E-4	0.0015	6.25E-4	0.0	0.0	0.0	0.0	
Red Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075431	0.0	0.0	1.536E-4	0.0	0.0	2.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-necked Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0010256	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
phalarope sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.641E-4	1.352E-4	0.0022404	0.0164375	0.0506757	0.0611708	0.0548199	0.0224075	0.0070363	0.0011464	8.621E-4	0.0026861	0.0082347	0.0187696	0.0376569	0.0473154	0.0592275	0.0458787	0.0444444	0.0353982	0.0241614	0.0161638	0.0123854	0.0088588	0.0089094	0.0052808	0.0020643	0.0020704	0.0010815	4.916E-4	2.603E-4	0.0	0.0	0.0	0.0	0.0	
Solitary Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.636E-4	0.0074864	0.0372407	0.0573042	0.0224927	0.0027358	0.0	0.0	0.0	0.0	0.0	0.0	0.0020921	0.009396	0.0064378	0.0124417	0.0191453	0.0390185	0.0623974	0.0384339	0.0411774	0.0170662	0.0127496	0.0019203	8.601E-4	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Yellowlegs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.641E-4	0.0	1.318E-4	4.882E-4	4.714E-4	3.093E-4	4.869E-4	1.303E-4	0.0	0.0	0.0	0.0	0.0	5.214E-4	0.0	0.0010067	0.0051502	0.0027216	0.0034188	0.001609	0.0039878	0.0016164	0.0024127	0.001433	0.0	9.602E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.255E-4	0.0	7.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.214E-4	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	1.608E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Yellowlegs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.499E-4	6.565E-4	1.352E-4	6.589E-4	0.002604	0.0021999	0.002088	0.0010711	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016779	0.0051502	0.005832	0.0167521	0.0024135	0.0014075	0.0014368	0.0012868	0.0010422	0.0	6.401E-4	0.0	1.38E-4	4.326E-4	0.0	0.0	0.0	0.0	3.154E-4	0.0	0.0	
Lesser/Greater Yellowlegs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	6.838E-4	6.034E-4	4.692E-4	0.0	1.608E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tringa sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0	7.73E-5	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.592E-4	1.608E-4	0.0	0.0	1.6E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Turnstone	6.023E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.872E-4	0.0	0.0	0.0	2.998E-4	3.282E-4	0.0	0.0	0.0	0.0	0.0	1.947E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0	3.888E-4	0.0	2.011E-4	0.0	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010414	8.333E-4	0.0	0.0040997	0.0017452	0.0022701	
Red Knot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Stilt Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040212	0.0031266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.711E-4	0.0012876	7.776E-4	3.419E-4	0.0014079	0.0014075	1.796E-4	3.217E-4	0.0	0.0	0.0	0.0	5.521E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dunlin	4.015E-4	2.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014476	0.0	0.0	0.0	1.72E-4	9.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54E-4	
Purple Sandpiper	0.0058221	0.0087051	0.0039649	0.003034	0.0047073	0.0030986	0.0023244	0.0037335	0.0031582	0.0016758	0.0031015	0.0011992	9.847E-4	0.0016227	3.954E-4	0.0013834	0.0021213	0.001392	5.842E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.083E-4	0.001506	0.0050457	0.0069808	0.0063564	
White-rumped Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0034992	0.0	0.0	0.0	0.0	0.0	1.303E-4	1.536E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318E-4	6.51E-4	0.0037712	0.005104	0.0064265	0.001433	0.0	0.0	0.0	0.0	0.0010293	0.012513	0.0266736	0.0234899	0.0472103	0.0384914	0.0417094	0.0384151	0.0206427	0.0071839	0.0043429	0.0035175	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pectoral Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	4.292E-4	0.0011664	0.0	0.0	4.692E-4	0.0	9.651E-4	0.0065138	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.255E-4	7.86E-5	3.867E-4	0.0019474	0.0010422	0.0022516	3.821E-4	0.0	0.0	0.0025733	0.0010428	0.0041841	0.0167785	0.039485	0.031493	0.0208547	0.0197104	0.0117288	0.0082615	0.0080425	0.006123	0.0019969	0.0	3.441E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.255E-4	7.071E-4	4.64E-4	7.79E-4	2.606E-4	0.0	0.0	0.0	0.0	0.0	0.0015641	0.0041841	0.007047	0.0111588	0.0062208	0.0044444	0.0042237	4.692E-4	5.388E-4	9.651E-4	5.211E-4	1.536E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Calidris sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.711E-4	0.0	0.0015	6.838E-4	0.0	2.346E-4	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scolopacidae sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
large shorebird sp.	4.015E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.215E-4	0.0	0.0	1.352E-4	0.0	0.0	0.0	7.73E-5	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.608E-4	0.0	0.0	3.201E-4	1.72E-4	0.0	2.163E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
shorebird sp.	2.008E-4	2.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.394E-4	6.646E-4	0.0	1.641E-4	0.0	3.954E-4	4.069E-4	9.428E-4	5.413E-4	6.816E-4	7.817E-4	0.0014073	0.0015	8.621E-4	0.0	0.0	0.0026069	0.0026151	0.0057047	0.0081545	0.0046656	0.0047863	0.0012068	4.692E-4	0.0025144	4.825E-4	9.119E-4	4.608E-4	6.401E-4	3.441E-4	8.282E-4	6.489E-4	0.0	0.0	0.0	0.0	3.154E-4	0.0	0.0	
Parasitic Jaeger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pomarine Jaeger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.521E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Parasitic/Pomarine Jaeger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South Polar Skua	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.584E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
jaeger sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Razorbill	0.0	0.0	0.0	0.0	2.942E-4	0.0	0.0	0.0	2.871E-4	0.0	0.0	2.998E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dovekie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Little Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.571E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-legged Kittiwake	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163E-4	4.916E-4	0.0	0.0	0.0	0.0	0.0	2.27E-4	
Bonaparte's Gull	0.003413	0.0021763	0.0036817	0.0016181	8.826E-4	2.817E-4	0.0	2.872E-4	0.0	2.394E-4	0.0	7.495E-4	4.924E-4	9.466E-4	2.636E-4	3.255E-4	0.0034569	1.547E-4	0.0	0.0	0.0	3.821E-4	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0	0.0	0.0	0.0	0.0	1.796E-4	0.0	0.0	1.536E-4	8.001E-4	0.0	0.0019324	0.0036773	0.004179	5.207E-4	4.167E-4	0.0	0.0012614	8.726E-4	4.54E-4	
Black-headed Gull	0.0030114	2.72E-4	0.0062305	0.0042476	0.0091203	0.0015	2.583E-4	0.0025847	8.613E-4	2.394E-4	0.0064245	0.0022485	1.641E-4	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.458E-4	7.81E-4	2.083E-4	0.0	6.307E-4	5.817E-4	0.0043133	
Chroicocephalus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.012E-4	0.0	0.0	0.0	
Laughing Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.871E-4	0.0	4.431E-4	0.001499	0.0083703	0.0170385	0.022272	0.0282366	0.0403048	0.0381254	0.0420643	0.0498958	0.1007599	0.0901796	0.1068966	0.1212586	0.1405044	0.1433785	0.1631799	0.1473154	0.1484979	0.1205288	0.0847863	0.081255	0.0609899	0.0434626	0.0413383	0.0562793	0.0539171	0.0475276	0.0385343	0.0440304	0.0380705	0.023353	0.0190055	0.0052083	0.0012048	6.307E-4	0.0	4.54E-4	
Franklin's Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.916E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Gull	0.0030114	0.0	0.0042481	4.045E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.817E-4	0.0020431	
Ring-billed Gull	0.4175868	0.4015234	0.4384027	0.4294094	0.4374816	0.4152113	0.3757748	0.4075244	0.3634798	0.3337323	0.3203367	0.280018	0.2163138	0.1853955	0.1676331	0.1482627	0.1366279	0.1229603	0.1150925	0.107999	0.1491697	0.1188384	0.1310345	0.1450499	0.1580031	0.2127216	0.2730126	0.2812081	0.3171674	0.2838258	0.2222222	0.2306919	0.194464	0.1605603	0.1687309	0.1921574	0.2052227	0.2243559	0.2525374	0.2819876	0.3162449	0.3266962	0.323874	0.3377083	0.3412651	0.3705456	0.3787086	0.4077185	
American Herring Gull	0.3314595	0.3090316	0.3395639	0.3327265	0.3377464	0.3115493	0.2871901	0.2949454	0.2667241	0.2434762	0.2410279	0.2239544	0.2008863	0.1931034	0.1931998	0.1861014	0.1986172	0.1889258	0.185297	0.2033611	0.2552772	0.2579289	0.2719828	0.3104375	0.3134328	0.3258603	0.3394351	0.3077181	0.3253219	0.3059876	0.2649573	0.2705149	0.2334037	0.216056	0.2190767	0.2357999	0.2359447	0.2514002	0.2549458	0.2880607	0.3006706	0.2881023	0.2941942	0.2814583	0.2725904	0.2932829	0.2920303	0.3112372	
Great Black-backed Gull	0.2856856	0.2709467	0.3033135	0.2993528	0.2956752	0.2656338	0.2376033	0.2530155	0.2236578	0.1917644	0.1909615	0.1771848	0.1486952	0.1287356	0.1253295	0.1038327	0.1020585	0.1025443	0.1077897	0.1272798	0.182944	0.1822698	0.1771552	0.1972371	0.1945445	0.2221064	0.2248954	0.1939597	0.2064378	0.1963453	0.1651282	0.1727675	0.1320666	0.1081178	0.1117903	0.1150339	0.1222734	0.1341015	0.1470841	0.1910283	0.2256111	0.2350049	0.2134861	0.2216667	0.2066265	0.2172816	0.2280396	0.2503973	
Glaucous Gull	4.015E-4	0.0054407	0.0045313	0.0074838	0.0085319	8.451E-4	7.748E-4	2.872E-4	8.613E-4	2.394E-4	2.215E-4	0.0	1.641E-4	0.0013523	0.0015	8.14E-5	7.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.012E-4	0.0031536	0.0	0.0011351	
American Herring x Glaucous Gull (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.282E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Black-backed Gull	0.0014053	5.441E-4	8.496E-4	0.0091019	0.0220653	0.0140845	5.165E-4	5.744E-4	0.0011484	7.182E-4	2.215E-4	0.0010493	1.641E-4	0.0	3.954E-4	0.0015	0.0	0.0	2.921E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	8.584E-4	3.888E-4	0.0	6.034E-4	0.0	0.0	0.0	0.001433	1.536E-4	3.201E-4	5.161E-4	8.282E-4	6.489E-4	9.833E-4	7.81E-4	4.167E-4	3.012E-4	9.461E-4	8.726E-4	0.0022701	
Slaty-backed Gull	0.0	0.0	0.0	0.0016181	0.0188291	0.0146479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
