









Frequency of observations in the selected location(s).:
Number of taxa: 	666

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Black-crowned Night Heron	0.0128092	0.0129437	0.0126855	0.013445	0.0096121	0.00745	0.0048885	0.0075875	0.0071429	0.0073116	0.0065942	0.010058	0.0124654	0.0262467	0.0214978	0.0205392	0.0215732	0.0260714	0.0290647	0.0330579	0.0432907	0.0568406	0.0563821	0.0674798	0.0550209	0.0547482	0.0540823	0.0519711	0.0485854	0.0380706	0.0371668	0.0298471	0.0239147	0.024789	0.0200147	0.0195122	0.0158758	0.0129508	0.0092319	0.0081762	0.0095256	0.0086432	0.0105518	0.0090618	0.0089397	0.0096703	0.0088297	0.0095472	
Yellow-crowned/Black-crowned Night Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.183E-4	0.0	0.0	0.0	0.0	0.0	1.056E-4	0.0	9.96E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.838E-4	0.0	0.0	0.0	0.0	0.0	1.784E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Little Blue Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875E-4	1.782E-4	4.733E-4	0.0033857	0.0099154	0.0179851	0.0143346	0.0087399	0.0074942	0.0069557	0.009061	0.0230032	0.0147032	0.0164448	0.0240773	0.0254222	0.0228947	0.0231781	0.0242138	0.0195122	0.0225234	0.0260751	0.013578	0.0111196	0.0079114	0.0082629	0.0039634	0.0042811	0.0032787	0.0014771	2.637E-4	0.0	0.0	2.198E-4	2.788E-4	2.079E-4	0.0015	0.0015	0.0	
Tricolored Heron	1.956E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024623	0.0040828	0.0078685	0.0069534	0.0051997	0.0037999	0.0040989	0.0086628	0.0060703	0.0109378	0.0078309	0.0080786	0.0059924	0.0041808	0.0050115	0.00251	0.0019512	0.0013953	0.0021405	0.0024465	0.0039604	0.0015823	0.0018362	6.098E-4	0.0010703	3.279E-4	0.0015	1.319E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	9.45E-5	
Snowy Egret	0.0012711	6.408E-4	7.611E-4	0.0	1.686E-4	5.228E-4	1.715E-4	3.449E-4	1.832E-4	0.0	8.911E-4	0.0078097	0.033241	0.0730534	0.0951244	0.0985237	0.0809824	0.0787418	0.0939014	0.1076372	0.1322684	0.1305361	0.1290133	0.1403453	0.143817	0.1423452	0.1561913	0.1652148	0.1500488	0.1496911	0.1558669	0.1297859	0.1095202	0.0963432	0.081895	0.0759146	0.0583304	0.044918	0.0291728	0.0129236	0.0062869	0.0034171	0.0010991	6.971E-4	4.158E-4	4.396E-4	4.816E-4	0.0012288	
Little Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027326	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Egretta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.695E-4	0.0024789	0.0053393	0.0186136	0.028543	0.0293435	0.0378835	0.0319626	0.0410543	0.0433925	0.0401331	0.0419769	0.0481206	0.0593271	0.0605554	0.066145	0.0727805	0.0773371	0.061296	0.0557798	0.0581874	0.0471167	0.0312156	0.0175305	0.0083839	0.0045902	0.0011078	9.231E-4	1.905E-4	0.0	0.0015	1.394E-4	4.158E-4	0.0	1.605E-4	2.836E-4	
Western Cattle-Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.183E-4	3.078E-4	1.458E-4	0.0029507	0.004065	0.0012169	6.333E-4	4.968E-4	1.991E-4	7.987E-4	0.0	0.0023493	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	5.351E-4	0.0	0.0015	0.0054068	0.0095256	0.0024121	8.793E-4	6.971E-4	0.0015	0.0015	0.0015	0.0015	
Great Egret	0.0162315	0.0155069	0.0107827	0.0116817	0.010118	0.0069272	0.0073756	0.0108639	0.0130037	0.016123	0.0349314	0.106023	0.1732841	0.2214931	0.2464522	0.2489303	0.2118597	0.2006544	0.2296609	0.2387733	0.2707668	0.2768514	0.274863	0.2814827	0.3023425	0.2946446	0.309668	0.3255574	0.2856585	0.2784533	0.2619187	0.2217737	0.1964966	0.1947961	0.1843555	0.1931402	0.20264	0.1808197	0.1523264	0.1054991	0.0737283	0.0436181	0.0347329	0.02607	0.0174636	0.0213187	0.020549	0.0174875	
Great Blue Heron	0.1472573	0.1409714	0.1377648	0.1584748	0.1421585	0.0887466	0.0741852	0.1172616	0.1040293	0.1016123	0.0873285	0.0954917	0.1046476	0.1019248	0.0733455	0.0632221	0.0456909	0.0412708	0.0409887	0.0305686	0.034345	0.0407029	0.0350431	0.0527483	0.0886145	0.1055146	0.127584	0.1712683	0.1566829	0.168826	0.1836933	0.1798165	0.165575	0.1858298	0.1856408	0.1842988	0.1871209	0.1881967	0.1715288	0.1616774	0.1708897	0.158392	0.176962	0.1646452	0.1715177	0.1775824	0.1953765	0.1666509	
heron sp.	9.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.458E-4	0.0	0.0	1.106E-4	1.056E-4	0.0	0.0	1.597E-4	1.793E-4	1.958E-4	3.168E-4	1.816E-4	0.0	0.0	2.953E-4	0.0	1.993E-4	7.784E-4	1.223E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
white egret sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.183E-4	0.0015	0.0	2.81E-4	0.0	3.319E-4	0.0	1.242E-4	9.96E-5	0.0	1.793E-4	1.958E-4	1.584E-4	0.0	1.991E-4	8.352E-4	2.953E-4	0.0	0.0	0.0	2.446E-4	1.523E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.319E-4	1.905E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American White Pelican	0.0	0.0037165	7.611E-4	0.0034164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036741	0.0019724	3.915E-4	0.0015	3.632E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.568E-4	0.0	0.0012925	0.0	1.905E-4	0.0	0.0	0.0	0.0	0.0015	1.605E-4	9.45E-5	
Brown Pelican	0.0	7.689E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.167E-4	0.0015	1.991E-4	7.987E-4	7.172E-4	5.873E-4	0.0017424	0.0085346	0.0097551	0.0058467	0.0051676	1.951E-4	9.966E-4	3.892E-4	6.116E-4	0.0013709	0.0015	5.509E-4	1.524E-4	8.919E-4	3.279E-4	0.0015	5.275E-4	0.0013336	0.001809	4.397E-4	0.0013941	0.002079	6.593E-4	0.0	0.0	
Black Vulture	0.0024445	0.0044855	0.0046936	0.0023143	0.0028668	0.0023526	0.0012007	8.622E-4	9.158E-4	0.0013123	0.0010693	9.466E-4	7.695E-4	0.0017498	0.0014051	0.0013907	8.851E-4	0.0012666	0.0012421	1.991E-4	0.0011182	5.379E-4	3.915E-4	4.752E-4	7.263E-4	7.963E-4	0.0015	1.476E-4	0.0015	0.0015	0.0015	0.0012232	1.523E-4	1.758E-4	1.836E-4	3.049E-4	5.351E-4	1.639E-4	1.846E-4	3.956E-4	3.81E-4	4.02E-4	4.397E-4	0.0019518	6.237E-4	0.0013187	8.027E-4	0.0014179	
Turkey Vulture	0.0144715	0.0244778	0.0181403	0.0178532	0.0281619	0.0262711	0.0246998	0.0329367	0.0393773	0.0491189	0.0447336	0.0515915	0.0543244	0.0608049	0.0585921	0.050706	0.0521075	0.056787	0.051919	0.0510804	0.0415335	0.037296	0.0371966	0.036908	0.0305066	0.0256819	0.0185843	0.0194891	0.0206829	0.0211282	0.0214049	0.0292355	0.0377761	0.0314698	0.0325009	0.0289634	0.0256868	0.0309836	0.0278804	0.0308585	0.0293389	0.0291457	0.0202242	0.0182629	0.0185031	0.0149451	0.0173383	0.0143681	
new world vulture sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875E-4	0.0	0.0	0.0	0.0	1.405E-4	0.0	1.106E-4	0.0	1.242E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Osprey	9.78E-5	0.0	0.0	0.0015	0.0	0.0015	8.58E-5	1.724E-4	0.0021978	0.0114361	0.0976653	0.2894332	0.4082795	0.4531934	0.4451314	0.4229782	0.3751521	0.3571881	0.3667867	0.3876332	0.4420128	0.4102564	0.4191464	0.4085221	0.4352642	0.4324109	0.460639	0.4701019	0.4474146	0.4411003	0.445612	0.4276453	0.3619193	0.322609	0.2701065	0.2106707	0.1500178	0.1090164	0.0710857	0.0431228	0.0188607	0.0078392	0.0032974	0.00237	8.316E-4	2.198E-4	1.605E-4	2.836E-4	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.782E-4	0.0	0.0	1.458E-4	0.0015	0.0	0.0015	0.0	1.242E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	9.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	1.539E-4	2.916E-4	0.0	1.07E-4	0.0	1.056E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.524E-4	0.0	1.639E-4	1.846E-4	1.319E-4	1.905E-4	6.03E-4	2.198E-4	0.0015	2.079E-4	0.0	3.211E-4	0.0	
Sharp-shinned Hawk	0.0193605	0.0202486	0.0177597	0.0174124	0.0180438	0.0215658	0.0182676	0.0146577	0.0120879	0.0151856	0.0147924	0.0136079	0.0170822	0.0164771	0.015737	0.0071673	0.0036508	0.0010555	7.452E-4	9.96E-5	3.195E-4	1.793E-4	0.0	9.504E-4	3.632E-4	1.991E-4	0.0	1.476E-4	1.951E-4	7.973E-4	3.892E-4	0.0011009	0.0077685	0.0232068	0.0431509	0.0477134	0.0522654	0.0627869	0.0733013	0.0639589	0.0649648	0.0564824	0.047483	0.0329012	0.0259875	0.0281319	0.0383689	0.0257113	
Cooper's Hawk	0.0327564	0.0307574	0.0276544	0.0321799	0.0328836	0.0350281	0.0319897	0.0293154	0.0287546	0.0348706	0.0340403	0.0398769	0.0352416	0.0476815	0.0466489	0.0411853	0.0389424	0.0290268	0.0217364	0.0168276	0.0161342	0.0191859	0.0189898	0.0166323	0.0172508	0.0137368	0.0148256	0.0126975	0.016	0.0269085	0.0359992	0.0489297	0.0499619	0.0610056	0.0732648	0.082622	0.0843739	0.0980328	0.0936115	0.0933667	0.0763955	0.0743719	0.0650692	0.0464241	0.039501	0.050989	0.0613261	0.0490595	
Sharp-shinned/Cooper's Hawk	7.822E-4	0.0011534	0.0020297	0.0019837	0.0021922	0.0015684	0.0024871	0.001552	7.326E-4	9.374E-4	0.0017822	0.0013016	0.0021545	0.0018956	0.0021076	0.0023534	0.0024339	0.0015833	8.695E-4	0.0010953	6.39E-4	7.172E-4	0.0013704	3.168E-4	0.0	3.982E-4	2.088E-4	5.906E-4	1.951E-4	5.98E-4	7.784E-4	0.0011009	0.0015232	0.0021097	0.0027543	0.0030488	0.0026757	0.0027869	0.0025849	0.0044837	0.0032387	0.0034171	0.0037371	0.0032065	0.0037422	0.0028571	0.0022476	0.001796	
American Goshawk	9.78E-5	2.563E-4	0.0012686	4.408E-4	5.059E-4	2.614E-4	1.715E-4	3.449E-4	1.832E-4	3.75E-4	0.0015	1.183E-4	0.0015	0.0015	1.405E-4	1.07E-4	0.0	0.0	0.0	0.0015	1.597E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	1.523E-4	0.0	0.0	0.0	0.0015	0.0	0.0015	1.319E-4	0.0015241	0.001005	0.0010991	1.394E-4	4.158E-4	2.198E-4	8.027E-4	1.891E-4	
Cooper's Hawk/American Goshawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.905E-4	2.01E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Accipitrine hawk sp. (former Accipiter sp.)	8.8E-4	0.0014097	7.611E-4	0.0015429	0.0010118	0.0011763	0.0012864	3.449E-4	0.0012821	0.0013123	8.911E-4	9.466E-4	0.0015389	0.0020414	0.0019671	0.0011767	7.744E-4	0.0010555	7.452E-4	8.961E-4	4.792E-4	1.793E-4	7.831E-4	1.584E-4	3.632E-4	1.991E-4	4.176E-4	1.476E-4	5.854E-4	0.0	7.784E-4	4.893E-4	0.0013709	0.0014065	0.0018362	0.0018293	0.0023189	0.0021311	0.0022157	0.0026375	0.0040008	0.0020101	0.0028578	0.00237	0.0016632	8.791E-4	0.0019265	0.0017015	
Northern Harrier	0.0612105	0.0640779	0.0681213	0.0614944	0.0716695	0.0601229	0.0403945	0.057941	0.0586081	0.0421822	0.0443771	0.0359721	0.0307787	0.0263925	0.0206548	0.0149765	0.0106206	0.0069664	0.0083219	0.0038833	0.0028754	0.002331	0.0015662	0.0028513	0.003087	0.0027872	0.0045939	0.0041341	0.0066341	0.0075742	0.0103133	0.0170031	0.0255903	0.041315	0.0627984	0.0675305	0.0709954	0.0744262	0.0810561	0.0809706	0.0819204	0.0826131	0.0815564	0.06636	0.0632017	0.0703297	0.0847648	0.0656017	
Bald Eagle	0.0328542	0.0389594	0.0378029	0.0427595	0.0480607	0.0381649	0.0279588	0.0463873	0.0437729	0.0434946	0.0365354	0.039167	0.0367805	0.0435987	0.0462273	0.0360505	0.0224582	0.0251214	0.0193765	0.0184208	0.0207668	0.013986	0.013704	0.0142563	0.013619	0.0129405	0.011067	0.0165362	0.0158049	0.0125573	0.0124538	0.0172477	0.0219345	0.0327004	0.029563	0.0355183	0.0356761	0.0393443	0.0487445	0.0433865	0.0445799	0.0470352	0.05122	0.0388959	0.0359667	0.0441758	0.0555466	0.0442386	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	9.96E-5	1.597E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	1.951E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.539E-4	1.458E-4	0.0014051	0.0013907	0.0015488	0.0010555	7.452E-4	5.974E-4	0.0015	1.793E-4	9.789E-4	3.168E-4	1.816E-4	3.982E-4	0.0	0.0	1.951E-4	3.986E-4	0.0015	3.67E-4	3.046E-4	3.516E-4	1.836E-4	1.524E-4	5.351E-4	1.639E-4	7.386E-4	1.319E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	6.845E-4	0.0020505	0.0020297	0.0023143	0.0026981	0.0016991	0.0012007	0.0022418	0.0038462	0.0020622	0.001604	0.0016566	0.0015389	8.749E-4	0.0011241	0.0010697	5.532E-4	0.0013722	0.0013663	0.0014936	0.0027157	0.002331	0.0011746	6.336E-4	0.0015	1.991E-4	0.0	0.0	0.0015	3.986E-4	1.946E-4	3.67E-4	1.523E-4	5.274E-4	0.0012853	3.049E-4	5.351E-4	9.836E-4	0.0011078	3.956E-4	0.0013336	6.03E-4	0.001319	4.182E-4	0.0022869	0.0026374	0.0011238	4.726E-4	
Swainson's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.0873179	0.0907343	0.0889255	0.0987437	0.1121417	0.099072	0.0881647	0.1157096	0.1164835	0.1325459	0.110319	0.1166726	0.1131117	0.1248177	0.1239286	0.1250535	0.1325368	0.1437619	0.1356353	0.1098277	0.0883387	0.0828402	0.0814409	0.0719151	0.0675504	0.0611189	0.0538735	0.0578769	0.0630244	0.0633845	0.0719984	0.084893	0.0814928	0.1005626	0.1006243	0.0960366	0.0929361	0.1157377	0.1288774	0.125544	0.136788	0.1318593	0.1255221	0.1186393	0.1253638	0.1169231	0.1371007	0.1295018	
Red-shouldered x Red-tailed Hawk (hybrid)	0.0	0.0	0.0015	1.102E-4	1.686E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rough-legged Hawk	0.0034223	0.0029476	0.0053279	0.0034164	0.0030354	0.0062737	0.0039451	0.0056906	0.0029304	0.0026247	0.0033862	0.0039049	7.695E-4	5.833E-4	7.025E-4	1.07E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639E-4	0.0015	6.594E-4	0.0011431	0.001809	0.0010991	8.365E-4	0.0018711	0.001978	0.0048162	0.0024577	
Buteo sp.	4.889E-4	3.845E-4	2.537E-4	8.816E-4	3.373E-4	0.0010456	5.146E-4	0.0010347	9.158E-4	9.374E-4	0.0010693	5.916E-4	0.0012311	0.001604	7.025E-4	5.349E-4	4.425E-4	7.389E-4	9.937E-4	4.979E-4	1.597E-4	7.172E-4	3.915E-4	3.168E-4	5.448E-4	3.982E-4	6.264E-4	0.0015	5.854E-4	3.986E-4	5.838E-4	1.223E-4	4.57E-4	5.274E-4	1.836E-4	3.049E-4	7.135E-4	4.918E-4	0.0012925	7.912E-4	3.81E-4	6.03E-4	2.198E-4	2.788E-4	6.237E-4	4.396E-4	1.605E-4	4.726E-4	
hawk sp.	0.0013689	0.0011534	0.0010148	0.0017633	0.0016863	0.0019605	0.0042024	0.001552	0.0018315	0.0024372	0.001604	0.0022483	0.0010773	0.0014582	0.0019671	0.0011767	9.957E-4	0.0010555	0.0013663	0.001394	0.001278	7.172E-4	3.915E-4	3.168E-4	9.079E-4	0.0011945	6.264E-4	8.859E-4	1.951E-4	3.986E-4	9.73E-4	8.563E-4	6.093E-4	0.0010549	0.0025707	0.0018293	0.0017838	0.0018033	0.0014771	0.0025056	0.0015241	0.001407	0.0026379	0.0018124	0.002079	0.001978	0.0011238	0.0013234	
American Barn Owl	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.242E-4	0.0015	0.0	1.793E-4	1.958E-4	1.584E-4	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	1.758E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	2.198E-4	0.0	4.158E-4	0.0	6.422E-4	9.45E-5	
Eastern Screech-Owl	0.0092891	0.007433	0.0067233	0.0100287	0.0059022	0.0066658	0.0035163	0.0055182	0.0051282	0.0054368	0.0073071	0.0037865	0.0046168	0.0056868	0.0063229	0.0068464	0.0066379	0.0047498	0.0047199	0.0039829	0.0041534	0.0059172	0.0027408	0.0011088	0.0010895	0.0013936	0.0020881	0.0038388	0.0052683	0.0057803	0.0060323	0.0055046	0.0088347	0.0103727	0.0089974	0.0094512	0.0055298	0.0062295	0.0053545	0.0059343	0.0057154	0.0042211	0.0052759	0.0059947	0.004158	0.012967	0.0367635	0.026373	
Snowy Owl	0.0150582	0.0157632	0.0140809	0.0112409	0.0096121	0.0099333	0.0053173	0.0082773	0.0043956	0.0037495	0.0026733	0.0013016	0.0012311	7.291E-4	2.81E-4	8.558E-4	0.0	0.0	0.0015	9.96E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0024767	0.0024121	0.0061552	0.0125471	0.014553	0.0145055	0.0141275	0.0130447	
Great Horned Owl	0.0149604	0.0117903	0.0091336	0.0138858	0.0143339	0.0120246	0.0098628	0.0146577	0.018315	0.0155606	0.0167528	0.0158561	0.0133887	0.0126859	0.0170015	0.0179718	0.0171479	0.0156217	0.0157744	0.0105546	0.0097444	0.0103999	0.0074393	0.0066529	0.0065371	0.0063707	0.0056379	0.0062011	0.0060488	0.0077736	0.008562	0.0106422	0.009901	0.0133615	0.0163423	0.0208841	0.0190867	0.0157377	0.0177253	0.0141105	0.0169556	0.0126633	0.0162673	0.0146382	0.0149688	0.0195604	0.03275	0.0324227	
Burrowing Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Barred Owl	9.78E-5	0.0	2.537E-4	0.0	1.686E-4	1.307E-4	0.0	6.898E-4	7.326E-4	0.0026247	0.0024951	0.0016566	3.078E-4	7.291E-4	0.0011241	0.0012837	0.0013276	0.0016888	0.0013663	2.987E-4	4.792E-4	7.172E-4	1.958E-4	7.92E-4	0.0018159	0.0011945	8.352E-4	2.953E-4	5.854E-4	7.973E-4	1.946E-4	2.446E-4	6.093E-4	5.274E-4	1.836E-4	7.622E-4	5.351E-4	3.279E-4	5.539E-4	2.637E-4	3.81E-4	0.0	0.0015	2.788E-4	4.158E-4	0.0	1.605E-4	1.891E-4	
Great Gray Owl	0.0	0.0015	2.537E-4	2.204E-4	1.686E-4	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-eared Owl	1.956E-4	5.126E-4	1.269E-4	3.306E-4	3.373E-4	2.614E-4	1.715E-4	3.449E-4	0.0015	0.0	0.0015	0.0015	0.0	2.916E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.476E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.319E-4	0.0	4.02E-4	0.0015	1.394E-4	2.079E-4	6.593E-4	3.211E-4	2.836E-4	
Short-eared Owl	0.0036179	0.0042291	0.0084993	0.0054	0.0048904	0.0023526	0.0023156	0.0024142	0.006044	0.0050619	0.003208	9.466E-4	7.695E-4	2.916E-4	4.215E-4	2.139E-4	0.0	0.0	0.0	0.0	0.0	1.793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.351E-4	4.918E-4	0.0024003	0.0017144	9.526E-4	0.001206	8.793E-4	0.0011153	2.079E-4	0.0015385	0.0033713	0.0019851	
Boreal Owl	0.0	0.0	1.269E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Saw-whet Owl	0.0015645	6.408E-4	0.0010148	0.0019837	0.0053963	6.535E-4	3.431E-4	0.0017244	0.0018315	5.624E-4	0.0010693	3.55E-4	3.078E-4	0.0	7.025E-4	0.0	1.106E-4	0.0	0.0	0.0	0.0015	5.379E-4	0.0	0.0	0.0015	0.0	0.0015	1.476E-4	0.0	0.0	0.0	0.0	1.523E-4	0.0	1.836E-4	1.524E-4	0.0015	0.0	5.539E-4	0.0013187	0.0024767	0.001206	0.0024181	0.0015335	0.0014553	0.003956	0.0125221	0.0055771	
owl sp.	0.0015	1.282E-4	2.537E-4	4.408E-4	0.0	1.307E-4	2.573E-4	0.0	0.0015	0.0	1.782E-4	5.916E-4	1.539E-4	1.458E-4	2.81E-4	2.139E-4	1.106E-4	0.0	1.242E-4	3.983E-4	0.0	0.0	3.915E-4	1.584E-4	1.816E-4	0.0	0.0	0.0	0.0	0.0	1.946E-4	0.0	0.0	1.758E-4	1.836E-4	0.0	1.784E-4	0.0015	0.0	3.956E-4	3.81E-4	0.0	2.198E-4	1.394E-4	0.0	4.396E-4	3.211E-4	7.562E-4	
Belted Kingfisher	0.0837	0.0761246	0.0757326	0.079568	0.0698145	0.0480983	0.0334477	0.0681152	0.0639194	0.0699288	0.0581002	0.0683943	0.0874115	0.0950714	0.0963889	0.0732777	0.0557584	0.0398987	0.0335362	0.0253908	0.0236422	0.0297651	0.0313234	0.036908	0.0321409	0.0366315	0.0392566	0.0496087	0.0604878	0.072952	0.0819226	0.0924771	0.1009901	0.1279887	0.1485494	0.154878	0.1523368	0.1380328	0.129062	0.1023342	0.1089731	0.1021106	0.1037591	0.0971699	0.0964657	0.0989011	0.1013004	0.108895	
Williamson's Sapsucker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
